Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
The Crew 2| https://www.vgchartz.com/game/198831/the-crew-2/| 2018| Racing| Ubisoft| 0.20| 0.10| 0.00| 0.03| 0.33| Xbox One
Farming Simulator 17| https://www.vgchartz.com/game/120413/farming-simulator-17/| 2016| Simulation| Focus Home Interactive| 0.19| 0.11| 0.00| 0.03| 0.33| Xbox One
METRO 2033| https://www.vgchartz.com/game/80684/metro-redux/| 2014| Shooter| Deep Silver| 0.15| 0.14| 0.00| 0.03| 0.31| Xbox One
Hitman (2016)| https://www.vgchartz.com/game/84908/hitman/| 2017| Action| Square Enix| 0.20| 0.08| 0.00| 0.03| 0.31| Xbox One
LEGO City Undercover| https://www.vgchartz.com/game/153122/lego-city-undercover/| 2017| Platform| Warner Bros. Interactive Entertainment| 0.15| 0.12| 0.00| 0.03| 0.30| Xbox One
Final Fantasy Type-0| https://www.vgchartz.com/game/82939/final-fantasy-type-0-hd/| 2015| Role-Playing| Square Enix| 0.20| 0.07| 0.00| 0.03| 0.30| Xbox One
Sniper Elite 4| https://www.vgchartz.com/game/120409/sniper-elite-4/| 2017| Shooter| Rebellion Developments| 0.18| 0.09| 0.00| 0.03| 0.30| Xbox One
Sonic Forces| https://www.vgchartz.com/game/194442/sonic-forces/| 2017| Platform| Sega| 0.15| 0.11| 0.00| 0.03| 0.29| Xbox One
Dark Souls II| https://www.vgchartz.com/game/85344/dark-souls-ii-scholar-of-the-first-sin/| 2015| Role-Playing| Namco Bandai Games| 0.19| 0.07| 0.00| 0.03| 0.28| Xbox One
Battleborn| https://www.vgchartz.com/game/83646/battleborn/| 2016| Shooter| 2K Games| 0.20| 0.05| 0.00| 0.03| 0.28| Xbox One
Rory McIlroy PGA Tour| https://www.vgchartz.com/game/85313/rory-mcilroy-pga-tour/| 2015| Sports| Electronic Arts| 0.16| 0.09| 0.00| 0.02| 0.28| Xbox One
Assassin's Creed The Ezio Collection| https://www.vgchartz.com/game/133966/assassins-creed-the-ezio-collection/| 2016| Action| Ubisoft| 0.13| 0.12| 0.00| 0.02| 0.27| Xbox One
LEGO The Hobbit| https://www.vgchartz.com/game/78952/lego-the-hobbit/| 2014| Action-Adventure| Warner Bros. Interactive Entertainment| 0.13| 0.13| 0.00| 0.02| 0.27| Xbox One
Metal Gear Solid: Ground Zeroes| https://www.vgchartz.com/game/78259/metal-gear-solid-v-ground-zeroes/| 2014| Action-Adventure| Konami Digital Entertainment| 0.13| 0.13| 0.00| 0.02| 0.27| Xbox One
Minecraft: Story Mode - Season Two| https://www.vgchartz.com/game/192930/minecraft-story-mode-season-two/| 2017| Adventure| Telltale Games| 0.17| 0.08| 0.00| 0.02| 0.27| Xbox One
Skylanders Imaginators| https://www.vgchartz.com/game/117540/skylanders-imaginators/| 2016| Platform| Activision| 0.19| 0.05| 0.00| 0.03| 0.27| Xbox One
Friday the 13th: The Game| https://www.vgchartz.com/game/193508/friday-the-13th-the-game/| 2017| Action| Gun Media| 0.21| 0.03| 0.00| 0.03| 0.27| Xbox One
ReCore| https://www.vgchartz.com/game/85666/recore/| 2016| Action-Adventure| Microsoft Studios| 0.16| 0.06| 0.01| 0.02| 0.26| Xbox One
F1 2015| https://www.vgchartz.com/game/85281/f1-2015/| 2015| Racing| Codemasters| 0.09| 0.15| 0.00| 0.02| 0.25| Xbox One
L.A. Noire| https://www.vgchartz.com/game/202278/la-noire/| 2017| Adventure| Rockstar Games| 0.14| 0.09| 0.00| 0.02| 0.25| Xbox One
Trials Fusion| https://www.vgchartz.com/game/73130/trials-fusion/| 2014| Racing| Ubisoft| 0.12| 0.10| 0.00| 0.02| 0.25| Xbox One
Call of Duty: Modern Warfare Remastered| https://www.vgchartz.com/game/186209/call-of-duty-modern-warfare-remastered/| 2017| Shooter| Activision| 0.16| 0.06| 0.00| 0.02| 0.24| Xbox One
Zumba Fitness: World Party| https://www.vgchartz.com/game/72643/zumba-fitness-world-party/| 2013| Misc| Majesco Entertainment| 0.17| 0.05| 0.00| 0.02| 0.24| Xbox One
Saints Row IV| https://www.vgchartz.com/game/84579/saints-row-iv-re-elected/| 2015| Action| Deep Silver| 0.13| 0.09| 0.00| 0.02| 0.24| Xbox One
Farming Simulator 2015| https://www.vgchartz.com/game/83762/farming-simulator-2015/| 2015| Simulation| Koch Media| 0.13| 0.09| 0.00| 0.02| 0.24| Xbox One
A Way Out| https://www.vgchartz.com/game/181295/a-way-out/| 2018| Action| Electronic Arts| 0.17| 0.05| 0.00| 0.02| 0.24| Xbox One
NBA Live 14| https://www.vgchartz.com/game/74705/nba-live-14/| 2013| Sports| EA Sports| 0.19| 0.02| 0.00| 0.02| 0.24| Xbox One
Payday 2| https://www.vgchartz.com/game/85347/payday-2/| 2015| Shooter| 505 Games| 0.14| 0.07| 0.00| 0.02| 0.23| Xbox One
DiRT 4| https://www.vgchartz.com/game/158219/dirt-4/| 2017| Racing| Codemasters| 0.11| 0.10| 0.00| 0.02| 0.23| Xbox One
NBA Live 15| https://www.vgchartz.com/game/84761/nba-live-15/| 2014| Sports| Electronic Arts| 0.18| 0.02| 0.00| 0.02| 0.22| Xbox One
F1 2016 (Codemasters)| https://www.vgchartz.com/game/115634/f1-2016/| 2016| Racing| Codemasters| 0.09| 0.12| 0.00| 0.02| 0.22| Xbox One
Deadpool| https://www.vgchartz.com/game/85889/deadpool/| 2015| Action| Activision| 0.17| 0.03| 0.00| 0.02| 0.22| Xbox One
The Amazing Spider-Man 2 (2014)| https://www.vgchartz.com/game/78450/the-amazing-spider-man-2-2014/| 2014| Action-Adventure| Activision| 0.12| 0.08| 0.00| 0.02| 0.22| Xbox One
Kingdom Come: Deliverance| https://www.vgchartz.com/game/79055/kingdom-come-deliverance/| 2018| Role-Playing| Deep Silver| 0.14| 0.06| 0.00| 0.02| 0.22| Xbox One
Lords of the Fallen| https://www.vgchartz.com/game/72205/lords-of-the-fallen/| 2014| Role-Playing| Square Enix| 0.10| 0.10| 0.00| 0.02| 0.22| Xbox One
Super Lucky's Tale| https://www.vgchartz.com/game/182725/super-luckys-tale/| 2017| Platform| Microsoft Studios| 0.13| 0.07| 0.00| 0.02| 0.22| Xbox One
DiRT Rally| https://www.vgchartz.com/game/86259/dirt-rally/| 2016| Racing| Codemasters| 0.12| 0.08| 0.00| 0.02| 0.21| Xbox One
Just Dance 2018| https://www.vgchartz.com/game/203196/just-dance-2018/| 2017| Music| Ubisoft| 0.15| 0.04| 0.00| 0.02| 0.21| Xbox One
Homefront: The Revolution| https://www.vgchartz.com/game/83146/homefront-the-revolution/| 2016| Shooter| Deep Silver| 0.10| 0.09| 0.00| 0.02| 0.21| Xbox One
State of Decay| https://www.vgchartz.com/game/85390/state-of-decay-year-one-survival-edition/| 2015| Action-Adventure| Microsoft Studios| 0.14| 0.05| 0.00| 0.02| 0.21| Xbox One
NBA Live 18| https://www.vgchartz.com/game/195580/nba-live-18/| 2017| Sports| EA Sports| 0.18| 0.00| 0.00| 0.02| 0.21| Xbox One
theHunter: Call of the Wild| https://www.vgchartz.com/game/207483/thehunter-call-of-the-wild/| 2017| Shooter| Astragon| 0.18| 0.00| 0.00| 0.02| 0.21| Xbox One
Sleeping Dogs| https://www.vgchartz.com/game/84725/sleeping-dogs-definitive-edition/| 2014| Action-Adventure| Square Enix| 0.10| 0.09| 0.00| 0.02| 0.20| Xbox One
Project CARS 2| https://www.vgchartz.com/game/189463/project-cars-2/| 2017| Racing| Namco Bandai Games| 0.01| 0.18| 0.00| 0.01| 0.20| Xbox One
Batman: Return to Arkham| https://www.vgchartz.com/game/113290/batman-return-to-arkham/| 2016| Action| Warner Bros. Interactive Entertainment| 0.12| 0.06| 0.00| 0.02| 0.20| Xbox One
Dishonored| https://www.vgchartz.com/game/85734/dishonored-definitive-edition/| 2015| Action| Bethesda Softworks| 0.13| 0.05| 0.00| 0.02| 0.19| Xbox One
One Piece: Burning Blood| https://www.vgchartz.com/game/85958/one-piece-burning-blood/| 2016| Fighting| Namco Bandai Games| 0.11| 0.07| 0.00| 0.02| 0.19| Xbox One
Fantasia: Music Evolved| https://www.vgchartz.com/game/73087/fantasia-music-evolved/| 2014| Music| Disney Interactive Studios| 0.14| 0.03| 0.00| 0.02| 0.19| Xbox One
Mirror's Edge 2| https://www.vgchartz.com/game/75887/mirrors-edge-catalyst/| 2016| Platform| Electronic Arts| 0.11| 0.06| 0.00| 0.02| 0.19| Xbox One
Dance Central: Spotlight| https://www.vgchartz.com/game/82894/dance-central-spotlight-digital-cards-sales/| N/A| Music| | 0.15| 0.03| 0.00| 0.00| 0.19| Xbox One
Naruto to Boruto: Shinobi Striker| https://www.vgchartz.com/game/168457/naruto-to-boruto-shinobi-striker/| 2018| Action| Bandai Namco Games| 0.17| 0.00| 0.00| 0.02| 0.19| Xbox One
XCOM 2| https://www.vgchartz.com/game/117545/xcom-2/| 2016| Strategy| 2K Games| 0.15| 0.02| 0.00| 0.02| 0.19| Xbox One
F1 2017| https://www.vgchartz.com/game/177461/f1-2017/| 2017| Racing| Koch Media| 0.04| 0.13| 0.00| 0.01| 0.19| Xbox One
Shape Up| https://www.vgchartz.com/game/82900/shape-up/| 2014| Sports| Ubisoft| 0.08| 0.09| 0.00| 0.01| 0.18| Xbox One
Cities: Skylines| https://www.vgchartz.com/game/170629/cities-skylines/| 2017| Simulation| Deep Silver| 0.13| 0.03| 0.00| 0.02| 0.18| Xbox One
Sniper: Ghost Warrior 3| https://www.vgchartz.com/game/84974/sniper-ghost-warrior-3/| 2017| Shooter| City Interactive| 0.11| 0.05| 0.00| 0.02| 0.18| Xbox One
Project Spark (Working Title)| https://www.vgchartz.com/game/73063/project-spark/| 2014| Misc| Microsoft Studios| 0.11| 0.05| 0.00| 0.02| 0.17| Xbox One
Rush: A Disney Pixar Adventure| https://www.vgchartz.com/game/212052/rush-a-disney-pixar-adventure/| 2017| Adventure| Microsoft Studios| 0.15| 0.00| 0.00| 0.02| 0.17| Xbox One
Fighter Within| https://www.vgchartz.com/game/75494/fighter-within/| 2013| Fighting| Ubisoft| 0.08| 0.07| 0.00| 0.01| 0.17| Xbox One
Murdered: Soul Suspect| https://www.vgchartz.com/game/78938/murdered-soul-suspect/| 2014| Action-Adventure| Square Enix| 0.08| 0.07| 0.00| 0.01| 0.17| Xbox One
Pac-Man Championship Edition 2 + Arcade Game Series| https://www.vgchartz.com/game/141901/pac-man-championship-edition-2-arcade-game-series/| 2016| Action| Namco Bandai Games| 0.15| 0.00| 0.00| 0.02| 0.16| Xbox One
Angry Birds: Star Wars| https://www.vgchartz.com/game/76929/angry-birds-star-wars/| 2013| Puzzle| Activision| 0.11| 0.04| 0.00| 0.02| 0.16| Xbox One
Little Nightmares| https://www.vgchartz.com/game/155312/little-nightmares/| 2017| Platform| Namco Bandai Games| 0.12| 0.03| 0.00| 0.02| 0.16| Xbox One
The Walking Dead: Season One| https://www.vgchartz.com/game/84806/the-walking-dead-season-one/| 2014| Adventure| Telltale Games| 0.08| 0.06| 0.00| 0.01| 0.16| Xbox One
Wolfenstein: The Old Blood| https://www.vgchartz.com/game/85460/wolfenstein-the-old-blood/| 2015| Shooter| Bethesda Softworks| 0.07| 0.07| 0.00| 0.01| 0.15| Xbox One
Pro Evolution Soccer 2015| https://www.vgchartz.com/game/84170/pro-evolution-soccer-2015/| 2014| Sports| Konami Digital Entertainment| 0.04| 0.10| 0.00| 0.01| 0.15| Xbox One
Transformer: Rise of the Dark Spark| https://www.vgchartz.com/game/78837/transformer-rise-of-the-dark-spark/| 2014| Shooter| Activision| 0.10| 0.03| 0.00| 0.01| 0.15| Xbox One
The Escapists 2| https://www.vgchartz.com/game/192932/the-escapists-2/| 2017| Action| Sold Out| 0.05| 0.08| 0.00| 0.01| 0.15| Xbox One
Transformers: Devastation| https://www.vgchartz.com/game/85656/transformers-devastation/| 2015| Action| Activision| 0.10| 0.04| 0.00| 0.01| 0.15| Xbox One
Spintires: MudRunner| https://www.vgchartz.com/game/206654/spintires-mudrunner/| 2017| Simulation| Focus Home Interactive| 0.11| 0.02| 0.00| 0.01| 0.15| Xbox One
DmC: Devil May Cry| https://www.vgchartz.com/game/85080/dmc-devil-may-cry-definitive-edition/| 2015| Action| Capcom| 0.09| 0.04| 0.00| 0.01| 0.15| Xbox One
Attack on Titan (KOEI)| https://www.vgchartz.com/game/112496/attack-on-titan/| 2016| Action| Tecmo Koei| 0.06| 0.07| 0.00| 0.01| 0.15| Xbox One
Tony Hawk's Pro Skater 5| https://www.vgchartz.com/game/85451/tony-hawks-pro-skater-5/| 2015| Sports| Activision| 0.11| 0.02| 0.00| 0.01| 0.14| Xbox One
Naruto Shippuden: Ultimate Ninja Storm Legacy| https://www.vgchartz.com/game/168426/naruto-shippuden-ultimate-ninja-storm-legacy/| 2017| Fighting| Namco Bandai Games| 0.11| 0.02| 0.00| 0.01| 0.14| Xbox One
The Walking Dead: Season Two| https://www.vgchartz.com/game/77070/the-walking-dead-season-two/| 2014| Misc| Telltale Games| 0.08| 0.05| 0.00| 0.01| 0.14| Xbox One
Resident Evil: Revelations 2| https://www.vgchartz.com/game/84243/resident-evil-revelations-2/| 2015| Action| Capcom| 0.10| 0.02| 0.00| 0.01| 0.14| Xbox One
Dishonored: Death of the Outsider| https://www.vgchartz.com/game/182730/dishonored-death-of-the-outsider/| 2017| Action| Bethesda Softworks| 0.07| 0.06| 0.00| 0.01| 0.14| Xbox One
Ultimate Marvel vs. Capcom 3| https://www.vgchartz.com/game/150130/ultimate-marvel-vs-capcom-3/| 2017| Fighting| Capcom| 0.12| 0.00| 0.00| 0.01| 0.14| Xbox One
The Elder Scrolls Online: Morrowind| https://www.vgchartz.com/game/155315/the-elder-scrolls-online-morrowind/| 2017| MMO| Bethesda Softworks| 0.09| 0.03| 0.00| 0.01| 0.14| Xbox One
Hasbro Family Fun Pack| https://www.vgchartz.com/game/86187/hasbro-family-fun-pack/| 2015| Misc| Ubisoft| 0.10| 0.02| 0.00| 0.01| 0.13| Xbox One
Rocksmith 2014 Edition Remastered| https://www.vgchartz.com/game/132805/rocksmith-2014-edition-remastered/| 2016| Music| Ubisoft| 0.12| 0.00| 0.00| 0.01| 0.13| Xbox One
Song of the Deep| https://www.vgchartz.com/game/86430/song-of-the-deep/| 2016| Action| Insomniac Games| 0.12| 0.00| 0.00| 0.01| 0.13| Xbox One
NBA Live 16| https://www.vgchartz.com/game/85803/nba-live-16/| 2015| Sports| EA Sports| 0.11| 0.01| 0.00| 0.01| 0.13| Xbox One
Outlast Trinity| https://www.vgchartz.com/game/159958/outlast-trinity/| 2017| Action| Warner Bros. Interactive Entertainment| 0.10| 0.02| 0.00| 0.01| 0.13| Xbox One
Sonic Mania| https://www.vgchartz.com/game/133962/sonic-mania/| 2017| Platform| Sega| 0.09| 0.03| 0.00| 0.01| 0.13| Xbox One
Dead by Daylight| https://www.vgchartz.com/game/173106/dead-by-daylight/| 2017| Action| 505 Games| 0.08| 0.03| 0.00| 0.01| 0.12| Xbox One
Darksiders III| https://www.vgchartz.com/game/174547/darksiders-iii/| 2018| Action| THQ Nordic| 0.11| 0.00| 0.00| 0.01| 0.12| Xbox One
Vampyr| https://www.vgchartz.com/game/181514/vampyr/| 2018| Role-Playing| Focus Home Interactive| 0.07| 0.04| 0.00| 0.01| 0.12| Xbox One
The Walking Dead - The Telltale Series: A New Frontier| https://www.vgchartz.com/game/133968/the-walking-dead-the-telltale-series-a-new-frontier/| 2017| Adventure| Warner Bros. Interactive Entertainment| 0.10| 0.01| 0.00| 0.01| 0.12| Xbox One
NASCAR Heat 2| https://www.vgchartz.com/game/189444/nascar-heat-2/| 2017| Racing| 505 Games| 0.11| 0.00| 0.00| 0.01| 0.12| Xbox One
Life is Strange| https://www.vgchartz.com/game/84065/life-is-strange/| 2016| Adventure| Square Enix| 0.08| 0.03| 0.00| 0.01| 0.12| Xbox One
Wolfenstein The Two Pack| https://www.vgchartz.com/game/192927/wolfenstein-the-two-pack/| 2017| Shooter| Bethesda Softworks| 0.11| 0.00| 0.00| 0.01| 0.12| Xbox One
The Surge| https://www.vgchartz.com/game/163774/the-surge/| 2017| Action| Koch Media| 0.07| 0.04| 0.00| 0.01| 0.12| Xbox One
Naruto Shippuden Ultimate Ninja Storm 4: Road to Boruto| https://www.vgchartz.com/game/154979/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto/| 2017| Fighting| Namco Bandai Games| 0.11| 0.00| 0.00| 0.01| 0.12| Xbox One
Pro Evolution Soccer 2016| https://www.vgchartz.com/game/85760/pro-evolution-soccer-2016/| 2015| Sports| Konami Digital Entertainment| 0.05| 0.06| 0.00| 0.01| 0.12| Xbox One
Pro Evolution Soccer 2018| https://www.vgchartz.com/game/180532/pro-evolution-soccer-2018/| 2017| Sports| Konami Digital Entertainment| 0.06| 0.05| 0.00| 0.01| 0.12| Xbox One
7 Days to Die| https://www.vgchartz.com/game/103411/7-days-to-die/| 2016| Action| Telltale Games| 0.09| 0.02| 0.00| 0.01| 0.12| Xbox One
Zombie Army Trilogy| https://www.vgchartz.com/game/85069/zombie-army-trilogy/| 2015| Shooter| Rebellion Developments| 0.05| 0.05| 0.00| 0.01| 0.12| Xbox One
Prototype: Biohazard Bundle| https://www.vgchartz.com/game/132800/prototype-biohazard-bundle/| 2016| Action| Activision| 0.10| 0.00| 0.00| 0.01| 0.11| Xbox One
Ride| https://www.vgchartz.com/game/85107/ride/| 2015| Racing| Milestone S.r.l.| 0.05| 0.05| 0.00| 0.01| 0.11| Xbox One
Agents of Mayhem| https://www.vgchartz.com/game/117549/agents-of-mayhem/| 2017| Action| Deep Silver| 0.07| 0.03| 0.00| 0.01| 0.11| Xbox One
Metal Gear Solid V: The Definitive Experience| https://www.vgchartz.com/game/132808/metal-gear-solid-v-the-definitive-experience/| 2016| Action| Konami Digital Entertainment| 0.10| 0.00| 0.00| 0.01| 0.11| Xbox One
Killer Instinct (2013)| https://www.vgchartz.com/game/73067/killer-instinct-2013/| 2014| Fighting| Microsoft Studios| 0.07| 0.03| 0.00| 0.01| 0.11| Xbox One
MXGP 2| https://www.vgchartz.com/game/86445/mxgp-2/| 2016| Racing| Milestone S.r.l.| 0.07| 0.02| 0.00| 0.01| 0.10| Xbox One
NASCAR Heat Evolution| https://www.vgchartz.com/game/114492/nascar-heat-evolution/| 2016| Racing| Dusenberry Martin Racing| 0.09| 0.00| 0.00| 0.01| 0.10| Xbox One
TrackMania Turbo| https://www.vgchartz.com/game/95353/trackmania-turbo/| 2016| Racing| Ubisoft| 0.05| 0.04| 0.00| 0.01| 0.10| Xbox One
Divinity: Original Sin| https://www.vgchartz.com/game/85623/divinity-original-sin/| 2015| Role-Playing| Focus Home Interactive| 0.06| 0.03| 0.00| 0.01| 0.10| Xbox One
Dead or Alive 5| https://www.vgchartz.com/game/85040/dead-or-alive-5-last-round/| 2015| Fighting| Tecmo Koei| 0.05| 0.03| 0.01| 0.01| 0.10| Xbox One
Pro Evolution Soccer 2017| https://www.vgchartz.com/game/126530/pro-evolution-soccer-2017/| 2016| Sports| Konami Digital Entertainment| 0.05| 0.03| 0.00| 0.01| 0.10| Xbox One
Resident Evil Zero| https://www.vgchartz.com/game/85545/resident-evil-origins-collection/| 2016| Action-Adventure| Capcom| 0.07| 0.02| 0.00| 0.01| 0.10| Xbox One
Sword Art Online: Fatal Bullet| https://www.vgchartz.com/game/203228/sword-art-online-fatal-bullet/| 2018| Role-Playing| Namco Bandai Games| 0.09| 0.00| 0.00| 0.01| 0.10| Xbox One
Yooka-Laylee| https://www.vgchartz.com/game/85443/yooka-laylee/| 2017| Platform| Sold Out| 0.05| 0.04| 0.00| 0.01| 0.10| Xbox One
Real Farm| https://www.vgchartz.com/game/212050/real-farm/| 2017| Simulation| Soedesco| 0.08| 0.00| 0.00| 0.01| 0.10| Xbox One
We Happy Few| https://www.vgchartz.com/game/204843/we-happy-few/| 2018| Action-Adventure| Gearbox Software| 0.07| 0.01| 0.00| 0.01| 0.09| Xbox One
Duke Nukem 3D: 20th Anniversary World Tour| https://www.vgchartz.com/game/137634/duke-nukem-3d-20th-anniversary-world-tour/| 2016| Shooter| Gearbox Software| 0.08| 0.00| 0.00| 0.01| 0.09| Xbox One
The Wolf Among Us| https://www.vgchartz.com/game/84784/the-wolf-among-us/| 2014| Adventure| Telltale Games| 0.06| 0.02| 0.00| 0.01| 0.09| Xbox One
Attack on Titan 2| https://www.vgchartz.com/game/212036/attack-on-titan-2/| 2018| Action| Koei Tecmo| 0.08| 0.00| 0.00| 0.01| 0.09| Xbox One
Rugby 15| https://www.vgchartz.com/game/85128/rugby-15/| 2015| Sports| Bigben Interactive| 0.03| 0.05| 0.00| 0.01| 0.09| Xbox One
MXGP 3: The Official Motocross Videogame| https://www.vgchartz.com/game/158277/mxgp-3-the-official-motocross-videogame/| 2017| Racing| Milestone| 0.06| 0.02| 0.00| 0.01| 0.09| Xbox One
Bladestorm: Nightmare| https://www.vgchartz.com/game/84864/bladestorm-nightmare/| 2015| Action| Tecmo Koei| 0.06| 0.02| 0.00| 0.01| 0.08| Xbox One
Monster Energy Supercross - The Official Videogame| https://www.vgchartz.com/game/217426/monster-energy-supercross-the-official-videogame/| 2018| Racing| Milestone S.r.l.| 0.08| 0.00| 0.00| 0.01| 0.08| Xbox One
America's Greatest Game Shows: Wheel of Fortune & Jeopardy!| https://www.vgchartz.com/game/213659/americas-greatest-game-shows-wheel-of-fortune-amp-jeopardy/| 2017| Misc| Ubisoft| 0.08| 0.00| 0.00| 0.01| 0.08| Xbox One
Dead Island Definitive Collection| https://www.vgchartz.com/game/94670/dead-island-definitive-collection/| 2016| Action| Deep Silver| 0.05| 0.03| 0.00| 0.01| 0.08| Xbox One
Ride 2| https://www.vgchartz.com/game/117551/ride-2/| 2016| Racing| Milestone S.r.l| 0.06| 0.01| 0.00| 0.01| 0.08| Xbox One
Elite: Dangerous| https://www.vgchartz.com/game/86118/elite-dangerous/| 2017| Simulation| Frontier Developments| 0.07| 0.00| 0.00| 0.01| 0.08| Xbox One
Just Dance: Disney Party 2| https://www.vgchartz.com/game/85870/just-dance-disney-party-2/| 2015| Music| Ubisoft| 0.06| 0.01| 0.00| 0.01| 0.08| Xbox One
Bulletstorm: Full Clip Edition| https://www.vgchartz.com/game/158280/bulletstorm-full-clip-edition/| 2017| Shooter| Gearbox Software| 0.06| 0.01| 0.00| 0.01| 0.08| Xbox One
Micro Machines: World Series| https://www.vgchartz.com/game/159399/micro-machines-world-series/| 2017| Racing| Codemasters| 0.02| 0.05| 0.00| 0.01| 0.08| Xbox One
Darksiders II| https://www.vgchartz.com/game/85863/darksiders-ii-deathinitive-edition/| 2015| Action-Adventure| Nordic Games| 0.05| 0.03| 0.00| 0.01| 0.08| Xbox One
Sherlock Holmes: Crimes & Punishments| https://www.vgchartz.com/game/84659/sherlock-holmes-crimes-amp-punishments/| 2014| Adventure| Focus Home Interactive| 0.03| 0.04| 0.00| 0.01| 0.08| Xbox One
Toy Soldiers: War Chest| https://www.vgchartz.com/game/84072/toy-soldiers-war-chest/| 2015| Action| Ubisoft| 0.07| 0.00| 0.00| 0.01| 0.08| Xbox One
BlazBlue: Chrono Phantasma Extend| https://www.vgchartz.com/game/85446/blazblue-chrono-phantasma-extend/| 2015| Fighting| PQube| 0.06| 0.01| 0.00| 0.01| 0.08| Xbox One
Metal Gear Survive| https://www.vgchartz.com/game/213648/metal-gear-survive/| 2018| Action| Konami Digital Entertainment| 0.05| 0.01| 0.00| 0.01| 0.08| Xbox One
The Golf Club| https://www.vgchartz.com/game/78420/the-golf-club/| 2015| Sports| Ravenscourt| 0.07| 0.00| 0.00| 0.01| 0.07| Xbox One
Batman: A Telltale Game Series| https://www.vgchartz.com/game/124376/batman-a-telltale-game-series/| 2016| Adventure| Telltale Games| 0.06| 0.01| 0.00| 0.01| 0.07| Xbox One
Constructor HD| https://www.vgchartz.com/game/172864/constructor-hd/| 2017| Strategy| System 3| 0.07| 0.00| 0.00| 0.01| 0.07| Xbox One
Teenage Mutant Ninja Turtles: Mutants in Manhattan| https://www.vgchartz.com/game/86420/teenage-mutant-ninja-turtles-mutants-in-manhattan/| 2016| Action| Activision| 0.05| 0.01| 0.00| 0.01| 0.07| Xbox One
Valentino Rossi: The Game| https://www.vgchartz.com/game/104764/valentino-rossi-the-game/| 2016| Racing| Namco Bandai Games| 0.05| 0.02| 0.00| 0.01| 0.07| Xbox One
Disneyland Adventures| https://www.vgchartz.com/game/210251/disneyland-adventures/| 2017| Action-Adventure| Microsoft Studios| 0.05| 0.01| 0.00| 0.01| 0.07| Xbox One
Dynasty Warriors 8: Empires| https://www.vgchartz.com/game/83443/dynasty-warriors-8-empires/| 2014| Action| Tecmo Koei| 0.04| 0.02| 0.00| 0.01| 0.07| Xbox One
Resident Evil 6| https://www.vgchartz.com/game/92806/resident-evil-6/| 2016| Shooter| Capcom| 0.06| 0.00| 0.00| 0.01| 0.07| Xbox One
Ghostbusters (2016)| https://www.vgchartz.com/game/105040/ghostbusters-2016/| 2016| Action| Activision| 0.06| 0.00| 0.00| 0.01| 0.07| Xbox One
R.B.I. Baseball 2017| https://www.vgchartz.com/game/157498/rbi-baseball-2017/| 2017| Sports| MLB.com| 0.06| 0.00| 0.00| 0.01| 0.07| Xbox One
Aven Colony| https://www.vgchartz.com/game/173110/aven-colony/| 2017| Strategy| Sold Out| 0.06| 0.00| 0.00| 0.01| 0.06| Xbox One
Adventure Time: Finn & Jake Investigations| https://www.vgchartz.com/game/85405/adventure-time-finn-amp-jake-investigations/| 2015| Action| Little Orbit| 0.04| 0.02| 0.00| 0.01| 0.06| Xbox One
Atari Flashback Classics: Volume 1| https://www.vgchartz.com/game/115638/atari-flashback-classics-volume-1/| 2016| Misc| Atari| 0.06| 0.00| 0.00| 0.01| 0.06| Xbox One
MotoGP 17| https://www.vgchartz.com/game/168649/motogp-17/| 2017| Racing| Koch Media| 0.04| 0.02| 0.00| 0.01| 0.06| Xbox One
Wasteland 2| https://www.vgchartz.com/game/85824/wasteland-2/| 2015| Role-Playing| Deep Silver| 0.05| 0.01| 0.00| 0.01| 0.06| Xbox One
MX vs ATV Supercross Encore 2017 Track Edition| https://www.vgchartz.com/game/152573/mx-vs-atv-supercross-encore-2017-track-edition/| 2017| Racing| THQ Nordic| 0.05| 0.00| 0.00| 0.01| 0.06| Xbox One
Cartoon Network Battle Crashers| https://www.vgchartz.com/game/143038/cartoon-network-battle-crashers/| 2016| Action| Maximum Games| 0.05| 0.01| 0.00| 0.01| 0.06| Xbox One
Hasbro Family Fun Pack Conquest Edition| https://www.vgchartz.com/game/144665/hasbro-family-fun-pack-conquest-edition/| 2016| Misc| Ubisoft| 0.05| 0.00| 0.00| 0.01| 0.06| Xbox One
Sherlock Holmes: The Devil's Daughter| https://www.vgchartz.com/game/119057/sherlock-holmes-the-devils-daughter/| 2016| Adventure| Bigben Interactive| 0.05| 0.00| 0.00| 0.01| 0.06| Xbox One
MX vs. ATV Supercross Encore| https://www.vgchartz.com/game/86126/mx-vs-atv-supercross-encore/| 2015| Sports| Nordic Games| 0.05| 0.00| 0.00| 0.01| 0.06| Xbox One
Killing Floor 2| https://www.vgchartz.com/game/191222/killing-floor-2/| 2017| Shooter| Tripwire Interactive| 0.05| 0.00| 0.00| 0.01| 0.06| Xbox One
R.B.I. Baseball 2016| https://www.vgchartz.com/game/97958/rbi-baseball-2016/| 2016| Sports| MLB.com| 0.05| 0.00| 0.00| 0.01| 0.06| Xbox One
Okami| https://www.vgchartz.com/game/203192/okami-hd/| 2017| Action| Capcom| 0.05| 0.00| 0.00| 0.01| 0.06| Xbox One
