Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Breath of Death VII| https://www.vgchartz.com/game/44884/breath-of-death-vii-the-beginning/| 2010| Role-Playing| Zeboyd Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Brink: Agents of Change| https://www.vgchartz.com/game/55118/brink-agents-of-change/| 2011| Shooter| Bethesda Softworks| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Buku Sudoku| https://www.vgchartz.com/game/25345/buku-sudoku/| 2008| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Bulletstorm: Gun Sonata| https://www.vgchartz.com/game/52842/bulletstorm-gun-sonata/| 2011| Shooter| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Bulletstorm: Symphony| https://www.vgchartz.com/game/52847/bulletstorm-blood-symphony/| 2011| Shooter| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
BurgerTime HD| https://www.vgchartz.com/game/50367/burgertime-world-tour/| 2011| Platform| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Burnout 3: Takedown| https://www.vgchartz.com/game/37086/burnout-3-takedown/| 2008| Racing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Cabela's Monster Bass| https://www.vgchartz.com/game/14679/cabelas-monster-bass/| 2008| Sports| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Call of Duty: World at War - Map Pack 1| https://www.vgchartz.com/game/52692/call-of-duty-world-at-war-map-pack-1/| 2009| Shooter| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Call of Duty: World at War - Map Pack 2| https://www.vgchartz.com/game/52695/call-of-duty-world-at-war-map-pack-2/| 2009| Shooter| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Call of Duty: World at War - Map Pack 3| https://www.vgchartz.com/game/52698/call-of-duty-world-at-war-map-pack-3/| 2009| Shooter| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Capcom Platinum Hits Triple Pack| https://www.vgchartz.com/game/38294/capcom-platinum-hits-triple-pack/| 2009| Misc| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Capsized| https://www.vgchartz.com/game/40146/capsized/| N/A| Platform| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Carcassonne| https://www.vgchartz.com/game/17562/carcassonne/| 2007| Strategy| Sierra Online| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Castle of Illusion Starring Mickey Mouse| https://www.vgchartz.com/game/73255/castle-of-illusion-starring-mickey-mouse/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Castlevania: Symphony of the Night| https://www.vgchartz.com/game/26160/castlevania-symphony-of-the-night/| 2007| Platform| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Catan| https://www.vgchartz.com/game/17564/catan/| 2007| Strategy| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Chalked| https://www.vgchartz.com/game/35778/chalked/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Champions Online| https://www.vgchartz.com/game/31999/champions-online/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Chime| https://www.vgchartz.com/game/40498/chime/| 2010| Puzzle| Valcon Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Cipher Complex| https://www.vgchartz.com/game/26192/cipher-complex/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Clan of Champions| https://www.vgchartz.com/game/63783/clan-of-champions/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Clover: A Curious Tale| https://www.vgchartz.com/game/50224/clover-a-curious-tale/| 2010| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Clutch| https://www.vgchartz.com/game/39251/clutch/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Codename D| https://www.vgchartz.com/game/47342/codename-d/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Codename Kingdoms| https://www.vgchartz.com/game/45625/codename-kingdoms/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
code_18| https://www.vgchartz.com/game/51378/code18/| 2011| Adventure| CyberFront| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Coffee Rush| https://www.vgchartz.com/game/79249/coffee-rush/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Colosseum| https://www.vgchartz.com/game/38270/colosseum/| 2008| Fighting| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Combat Wings: The Great Battles of WWII| https://www.vgchartz.com/game/50449/combat-wings-the-great-battles-of-wwii/| 2012| Simulation| City Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Comix Zone| https://www.vgchartz.com/game/35301/comix-zone/| 2009| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Contra| https://www.vgchartz.com/game/18919/contra/| 2006| Shooter| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Coraline| https://www.vgchartz.com/game/30137/coraline/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Costume Quest| https://www.vgchartz.com/game/46681/costume-quest/| 2010| Role-Playing| THQ| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Counter-Strike: Global Offensive| https://www.vgchartz.com/game/57185/counter-strike-global-offensive/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crash Bandicoot: Wrath of Cortex| https://www.vgchartz.com/game/36989/crash-bandicoot-the-wrath-of-cortex/| 2007| Platform| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crash Time 4: The Syndicate| https://www.vgchartz.com/game/48032/crash-time-4-the-syndicate/| 2011| Racing| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crazy Machines Elements| https://www.vgchartz.com/game/49283/crazy-machines-elements/| 2011| Puzzle| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crazy Taxi| https://www.vgchartz.com/game/44768/crazy-taxi/| 2010| Racing| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crimson Skies: High Road to Revenge| https://www.vgchartz.com/game/36990/crimson-skies-high-road-to-revenge/| N/A| Simulation| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crysis| https://www.vgchartz.com/game/63281/crysis/| 2011| Shooter| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crysis 2 Decimation Pack| https://www.vgchartz.com/game/52733/crysis-2-decimation-pack/| 2011| Shooter| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crysis 2: Retaliation Pack| https://www.vgchartz.com/game/68356/crysis-2-retaliation-pack/| 2011| Shooter| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crystal Crush| https://www.vgchartz.com/game/35047/crystal-crush/| 2008| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crystal Defenders| https://www.vgchartz.com/game/30894/crystal-defenders/| 2009| Strategy| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Crystal Quest| https://www.vgchartz.com/game/23709/crystal-quest/| 2006| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Cthulhu Saves the World| https://www.vgchartz.com/game/49516/cthulhu-saves-the-world/| 2010| Role-Playing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Daisenryaku Perfect: Senjou no Hasha| https://www.vgchartz.com/game/50633/daisenryaku-perfect-senjou-no-hasha/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dance Magic| https://www.vgchartz.com/game/63729/dance-magic/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dance! It's Your Stage| https://www.vgchartz.com/game/45938/dance-its-your-stage/| 2010| Misc| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Darkworks| https://www.vgchartz.com/game/52314/darkworks/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Days of Thunder: Arcade| https://www.vgchartz.com/game/50373/days-of-thunder-arcade/| 2011| Racing| Paramount Digital Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Days of Thunder: NASCAR Edition| https://www.vgchartz.com/game/52880/days-of-thunder-nascar-edition/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Daytona USA| https://www.vgchartz.com/game/64848/daytona-usa/| 2011| Racing| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dead Block| https://www.vgchartz.com/game/52884/dead-block/| 2011| Action| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dead Island: Bloodbath Arena| https://www.vgchartz.com/game/64633/dead-island-bloodbath-arena/| 2011| Action| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
DeathSpank| https://www.vgchartz.com/game/45343/deathspank/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
DeathSpank: The Baconing| https://www.vgchartz.com/game/51459/the-baconing/| 2011| Role-Playing| Hothead Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
DeathSpank: Thongs of Virtue| https://www.vgchartz.com/game/46938/deathspank-thongs-of-virtue/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Deep Black| https://www.vgchartz.com/game/46061/deep-black/| 2020| Shooter| 505 Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Deer Hunter Tournament| https://www.vgchartz.com/game/22969/deer-hunter-tournament/| 2020| Sports| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Defender| https://www.vgchartz.com/game/17568/defender/| 2006| Shooter| Midway Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Defenders of Ardania| https://www.vgchartz.com/game/49995/defenders-of-ardania/| N/A| Strategy| Paradox Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Defense Grid: The Awakening| https://www.vgchartz.com/game/25413/defense-grid-the-awakening/| 2009| Strategy| Hidden Path Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Destroy All Humans!| https://www.vgchartz.com/game/37092/destroy-all-humans/| 2008| Adventure| Panorama| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
DETOUR| https://www.vgchartz.com/game/50694/detour/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Devil's Third| https://www.vgchartz.com/game/45573/devils-third/| 2020| Action| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Diario: Rebirth Moon Legend| https://www.vgchartz.com/game/35005/diario-rebirth-moon-legend/| 2007| Role-Playing| Idea Factory| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dig Dug| https://www.vgchartz.com/game/17569/dig-dug/| 2006| Puzzle| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dig It Up| https://www.vgchartz.com/game/37268/dig-it-up/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Diner Dash| https://www.vgchartz.com/game/32892/diner-dash/| 2009| Puzzle| Big Fish Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Divinity II: Flames of Vengeance| https://www.vgchartz.com/game/48577/divinity-ii-flames-of-vengeance/| 2010| Role-Playing| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Doodle Jump| https://www.vgchartz.com/game/50596/doodle-jump/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Doom| https://www.vgchartz.com/game/17570/doom/| 2006| Shooter| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Doom 4| https://www.vgchartz.com/game/70972/doom-4/| 2020| Misc| Bethesda Softworks| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Doom II| https://www.vgchartz.com/game/37564/doom-ii/| 2010| Shooter| Bethesda Softworks| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Double Dragon| https://www.vgchartz.com/game/17572/double-dragon/| 2007| Action| Empire Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Double Pack: LEGO Indiana Jones: The Original Adventures / Kung Fu Panda| https://www.vgchartz.com/game/39698/double-pack-lego-indiana-jones-the-original-adventures-kung-fu-panda/| 2008| Misc| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age II ( BioWare Signature Edition )| https://www.vgchartz.com/game/67041/dragon-age-ii-bioware-signature-edition-/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age II: Legacy| https://www.vgchartz.com/game/53062/dragon-age-ii-legacy/| 2011| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age II: Mark of the Assassin| https://www.vgchartz.com/game/64558/dragon-age-ii-mark-of-the-assassin/| 2011| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age II: The Black Emporium| https://www.vgchartz.com/game/50436/dragon-age-ii-the-black-emporium/| 2011| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age II: The Exiled Prince| https://www.vgchartz.com/game/49650/dragon-age-ii-the-exiled-prince/| 2011| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age Origins: Darkspawn Chronicles| https://www.vgchartz.com/game/45757/dragon-age-origins-darkspawn-chronicles/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age Origins: Golems of Amgarrak| https://www.vgchartz.com/game/46479/dragon-age-origins-golems-of-amgarrak/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age Origins: Leliana's Song| https://www.vgchartz.com/game/46413/dragon-age-origins-lelianas-song/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age Origins: Return to Ostagar| https://www.vgchartz.com/game/42207/dragon-age-origins-return-to-ostagar/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age Origins: The Stone Prisoner| https://www.vgchartz.com/game/42213/dragon-age-origins-the-stone-prisoner/| 2009| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age Origins: Warden's Keep| https://www.vgchartz.com/game/42210/dragon-age-origins-wardens-keep/| 2009| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age Origins: Witch Hunt| https://www.vgchartz.com/game/46978/dragon-age-origins-witch-hunt/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dragon Age: Origins - Ultimate Edition| https://www.vgchartz.com/game/47128/dragon-age-origins-ultimate-edition/| 2010| Role-Playing| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dream Chronicles| https://www.vgchartz.com/game/43369/dream-chronicles/| 2010| Adventure| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dreamfall: The Longest Journey| https://www.vgchartz.com/game/36991/dreamfall-the-longest-journey/| 2008| Adventure| Aspyr| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dreamkiller| https://www.vgchartz.com/game/35869/dreamkiller/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Drift| https://www.vgchartz.com/game/31484/drift/| 2008| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Drop Zone| https://www.vgchartz.com/game/38447/drop-zone/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Droplitz| https://www.vgchartz.com/game/33508/droplitz/| 2009| Puzzle| Atlus| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Disney's DuckTales| https://www.vgchartz.com/game/71765/disneys-ducktales/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Duke Nukem 3D| https://www.vgchartz.com/game/26710/duke-nukem-3d/| 2008| Shooter| 3D Realms| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Duke Nukem: Manhattan Project| https://www.vgchartz.com/game/44321/duke-nukem-manhattan-project/| 2010| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dungeon Defenders| https://www.vgchartz.com/game/46964/dungeon-defenders/| 2011| Role-Playing| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dungeon Fighter Online| https://www.vgchartz.com/game/50667/dungeon-fighter-online/| N/A| Fighting| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dungeon Siege III: Treasures of the Sun| https://www.vgchartz.com/game/62473/dungeon-siege-iii-treasures-of-the-sun/| 2011| Role-Playing| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Dungeons & Dragons Daggerdale| https://www.vgchartz.com/game/49409/dungeons-amp-dragons-daggerdale/| 2011| Role-Playing| Atari| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ecco The Dolphin| https://www.vgchartz.com/game/25977/ecco-the-dolphin/| 2007| Adventure| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Edge of twilight| https://www.vgchartz.com/game/26852/edge-of-twilight/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Elements of Destruction| https://www.vgchartz.com/game/43718/elements-of-destruction/| 2008| Strategy| THQ| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Empire: Alpha Complex| https://www.vgchartz.com/game/26714/empire-alpha-complex/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
ESWAT: City Under Siege| https://www.vgchartz.com/game/30574/eswat-city-under-siege/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ever17| https://www.vgchartz.com/game/50926/ever17-the-out-of-infinity/| 2011| Visual Novel| 5pb| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Exhibition Volume 1| https://www.vgchartz.com/game/31242/exhibition-volume-1/| 2006| Misc| Microsoft Game Studios| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Exit| https://www.vgchartz.com/game/17574/exit/| 2007| Puzzle| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Exit 2| https://www.vgchartz.com/game/32160/exit-2/| 2009| Puzzle| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
F.E.A.R. 2: Reborn| https://www.vgchartz.com/game/52324/fear-2-reborn/| 2009| Shooter| Warner Bros. Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Faery: Legends of Avalon| https://www.vgchartz.com/game/48447/faery-legends-of-avalon/| 2010| Role-Playing| Focus Home Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Faith and a .45| https://www.vgchartz.com/game/35571/faith-and-a-45/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Fatal Fury Special| https://www.vgchartz.com/game/17575/fatal-fury-special/| 2007| Fighting| SNK Playmore| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Feeding Frenzy 2| https://www.vgchartz.com/game/25416/feeding-frenzy-2-shipwreck-showdown/| 2008| Puzzle| PopCap Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Fez| https://www.vgchartz.com/game/35958/fez/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Final Fantasy XI: A Moogle Kupo d'Etat| https://www.vgchartz.com/game/36566/final-fantasy-xi-a-moogle-kupo-detat/| 2009| Role-Playing| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Final Fantasy XIII-3| https://www.vgchartz.com/game/63147/final-fantasy-xiii-3/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Fireburst| https://www.vgchartz.com/game/39868/fireburst/| N/A| Racing| Black Inc.| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Flock| https://www.vgchartz.com/game/26717/flock/| 2009| Puzzle| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Flotilla| https://www.vgchartz.com/game/44346/flotilla/| 2010| Simulation| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Formula One 2009| https://www.vgchartz.com/game/28813/f1-2009/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Frequency| https://www.vgchartz.com/game/43887/frequency/| 2009| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Frog Toss| https://www.vgchartz.com/game/81135/frog-toss/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Frogger| https://www.vgchartz.com/game/17577/frogger/| 2006| Action| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
From Dust| https://www.vgchartz.com/game/46843/from-dust/| 2011| Adventure| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Fruit Ninja| https://www.vgchartz.com/game/76603/fruit-ninja-duplicate/| 2011| Misc| Halfbrick Studio| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Fuzion Frenzy| https://www.vgchartz.com/game/36993/fuzion-frenzy/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Galaga| https://www.vgchartz.com/game/25778/galaga/| 2006| Shooter| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Game Room| https://www.vgchartz.com/game/44231/game-room/| 2010| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Garou: Mark of the Wolves| https://www.vgchartz.com/game/33681/garou-mark-of-the-wolves/| 2009| Fighting| SNK Playmore| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gatling Gears| https://www.vgchartz.com/game/48496/gatling-gears/| 2011| Shooter| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gauntlet| https://www.vgchartz.com/game/17579/gauntlet/| 2005| Action| Midway Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gauntlet: Seven Sorrows| https://www.vgchartz.com/game/36994/gauntlet-seven-sorrows/| 2008| Role-Playing| Midway Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Geometry Wars| https://www.vgchartz.com/game/17581/geometry-wars-retro-evolved/| 2005| Shooter| Bizarre Creations| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Sega Bass Fishing| https://www.vgchartz.com/game/48156/sega-bass-fishing/| 2011| Sports| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Get Rich or Die Gaming| https://www.vgchartz.com/game/48436/get-rich-or-die-gaming/| 2010| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ghost Fighter| https://www.vgchartz.com/game/80731/ghost-fighter/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ghostbusters: Sanctum of Slime| https://www.vgchartz.com/game/48896/ghostbusters-sanctum-of-slime/| 2011| Action| Atari| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ghostbusters: Sanctum of Slime - Challenge Pack| https://www.vgchartz.com/game/68372/ghostbusters-sanctum-of-slime-challenge-pack/| 2011| Action| Atari| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gin Rummy| https://www.vgchartz.com/game/26565/gin-rummy/| 2008| Misc| Sierra Online| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Golden Axe| https://www.vgchartz.com/game/17583/golden-axe/| 2007| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gotham City Imposters| https://www.vgchartz.com/game/51252/gotham-city-imposters/| 2012| Shooter| Warner Bros. Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Pinball Hall of Fame: The Gottlieb Collection| https://www.vgchartz.com/game/49154/pinball-hall-of-fame-the-gottlieb-collection/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grabbed by the Ghoulies| https://www.vgchartz.com/game/36985/grabbed-by-the-ghoulies/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gran Turismo 5 Prologue Spec III| https://www.vgchartz.com/game/81134/gran-turismo-5-prologue-spec-iii/| 2014| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grand Theft Auto IV: The Ballad of Gay Tony| https://www.vgchartz.com/game/34809/grand-theft-auto-iv-the-ballad-of-gay-tony/| 2009| Adventure| Rockstar Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grand Theft Auto IV: The Complete Edition| https://www.vgchartz.com/game/47824/grand-theft-auto-iv-the-complete-edition/| 2010| Action| Rockstar Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grand Theft Auto IV: The Lost and Damned| https://www.vgchartz.com/game/31219/grand-theft-auto-iv-the-lost-and-damned/| 2009| Adventure| Rockstar Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grand Theft Auto: The Trilogy| https://www.vgchartz.com/game/80340/grand-theft-auto-the-trilogy/| 2014| Misc| Kadokawa Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gravity Bounce| https://www.vgchartz.com/game/38526/gravity-bounce/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Greed Corp| https://www.vgchartz.com/game/40639/greed-corp/| 2010| Strategy| W!Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GripShift| https://www.vgchartz.com/game/17584/gripshift/| 2007| Racing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Guardian| https://www.vgchartz.com/game/42096/guardian/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Guardian Heroes| https://www.vgchartz.com/game/51126/guardian-heroes/| 2011| Role-Playing| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Guilty Gear X2 #Reload| https://www.vgchartz.com/game/36996/guilty-gear-x2-reload/| 2008| Fighting| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gun Loco| https://www.vgchartz.com/game/46813/gun-loco/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gunstar Heroes| https://www.vgchartz.com/game/30281/gunstar-heroes/| 2009| Shooter| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
