Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Kidz Sports - Basketball| https://www.vgchartz.com/game/13763/kidz-sports-basketball/| 2008| Sports| Bold Games| 0.01| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
Deal or No Deal: The Banker is Back| https://www.vgchartz.com/game/29005/deal-or-no-deal-the-banker-is-back/| 2008| Misc| Mindscape| 0.00| 0.01| 0.00| 0.00| 0.01| Nintendo Wii
Maximum Racing: Super Truck Racer| https://www.vgchartz.com/game/52209/maximum-racing-super-truck-racer/| 2011| Racing| Unknown| 0.01| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
Maximum Racing: Sprint Cars| https://www.vgchartz.com/game/52208/maximum-racing-sprint-cars/| 2011| Racing| Unknown| 0.01| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
FlatOut| https://www.vgchartz.com/game/45024/flatout/| 2010| Racing| Zoo Games| 0.01| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
Pro Golfer Saru| https://www.vgchartz.com/game/28293/pro-golfer-saru/| 2008| Sports| Namco Bandai| 0.00| 0.00| 0.01| 0.00| 0.01| Nintendo Wii
Gegege no Kitarou| https://www.vgchartz.com/game/12973/gegege-no-kitarou-youkai-daiundoukai/| 2007| Action| Bandai| 0.00| 0.00| 0.01| 0.00| 0.01| Nintendo Wii
Hyper Fighters| https://www.vgchartz.com/game/51224/hyper-fighters/| 2011| Simulation| Zoo Games| 0.01| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
Once Upon A Time| https://www.vgchartz.com/game/44642/once-upon-a-time/| 2010| Misc| Storm City Games| 0.01| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
Radirgy Noah Wii| https://www.vgchartz.com/game/41647/radirgy-noa-wii/| 2010| Shooter| Milestone| 0.00| 0.00| 0.01| 0.00| 0.01| Nintendo Wii
Maximum Racing: Rally Racer| https://www.vgchartz.com/game/52207/maximum-racing-rally-racer/| 2011| Racing| Unknown| 0.01| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
Kidz Sports - Ice Hockey| https://www.vgchartz.com/game/13765/kidz-sports-ice-hockey/| 2008| Sports| Bold Games| 0.00| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
Simple 2000 Series Wii Vol. 2: The Table Game| https://www.vgchartz.com/game/25499/simple-2000-series-wii-vol-2-the-party-game/| 2008| Misc| D3 Publisher| 0.00| 0.00| 0.01| 0.00| 0.01| Nintendo Wii
Harulanaru Toki no Naka de 4| https://www.vgchartz.com/game/24072/harukanaru-toki-no-naka-de-4/| 2008| Adventure| KOEI| 0.00| 0.00| 0.01| 0.00| 0.01| Nintendo Wii
Fantastic Football Fan Party| https://www.vgchartz.com/game/45123/fantastic-football-fan-party/| 2010| Sports| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.01| Nintendo Wii
WSC Real 09: World Championship Snooker| https://www.vgchartz.com/game/39348/wsc-real-09-world-championship-snooker/| 2009| Sports| Blade Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ougon no Kizuna| https://www.vgchartz.com/game/26566/ougon-no-kizuna/| 2009| Role-Playing| Jaleco| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Mahjong Kakutou Club Wii: Wi-Fi Taiou| https://www.vgchartz.com/game/34366/mahjong-kakutou-club-wii-wi-fi-taiou/| 2009| Misc| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Top Trumps: Doctor Who| https://www.vgchartz.com/game/44064/top-trumps-doctor-who/| 2008| Misc| Eidos Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
We Sing 80s| https://www.vgchartz.com/game/86351/we-sing-80s/| 2012| Music| Nordic Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Major Wii: Perfect Closer| https://www.vgchartz.com/game/29976/major-dream-major-wii-perfect-closer/| 2008| Sports| Takara Tomy| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
The Garfield Show: Threat of the Space Lasagna| https://www.vgchartz.com/game/44851/the-garfield-show-threat-of-the-space-lasagna/| 2010| Misc| Big Ben Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Winning Post 7 Maximum 2008| https://www.vgchartz.com/game/17802/winning-post-7-maximum-2008/| 2008| Sports| KOEI| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Rhythm Heaven Fever| https://www.vgchartz.com/game/70575/rhythm-heaven-fever/| 2011| Music| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Madden NFL 09 All-Play| https://www.vgchartz.com/game/14677/madden-nfl-09-all-play-weekly-us-sales/| 2008| Sports| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Super Sonic Racer| https://www.vgchartz.com/game/51225/super-sonic-racer/| 2011| Racing| Zoo Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
G1 Jockey Wii 2008| https://www.vgchartz.com/game/26375/g1-jockey-wii-2008/| 2008| Sports| KOEI| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Wii Chess| https://www.vgchartz.com/game/7655/wii-chess/| 2008| Strategy| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Horrible Histories: Ruthless Romans| https://www.vgchartz.com/game/32580/horrible-histories-ruthless-romans/| 2009| Adventure| Slitherine Software| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Metroid Prime 2: Dark Echoes| https://www.vgchartz.com/game/35542/wii-de-asobu-metroid-prime-2-dark-echoes/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Golden Balls| https://www.vgchartz.com/game/43063/golden-balls/| 2008| Misc| Mindscape| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Telly Addicts| https://www.vgchartz.com/game/13785/telly-addicts/| 2008| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
London Taxi: Rushour| https://www.vgchartz.com/game/13742/london-taxi-rushour/| 2008| Racing| Bold Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Relaxuma: Minna de Goyururi Seikatsu| https://www.vgchartz.com/game/32597/relaxuma-minna-de-goyururi-seikatsu/| 2009| Misc| MTO| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Jungle Kartz| https://www.vgchartz.com/game/63777/jungle-kartz/| 2011| Racing| Nordic Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Offroad Extreme| https://www.vgchartz.com/game/13770/offroad-extreme-special-edition/| 2007| Racing| Conspiracy Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Musiic Party: Rock the House| https://www.vgchartz.com/game/44362/musiic-party-rock-the-house/| 2009| Misc| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
DT Carnage| https://www.vgchartz.com/game/24694/dt-carnage/| 2009| Racing| Agetec| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Kylie Sing and Dance| https://www.vgchartz.com/game/86007/kylie-sing-and-dance/| 2012| Music| Koch Media| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Build-A-Bear Workshop: Beyond Build-A-Bearville| https://www.vgchartz.com/game/38114/build-a-bear-workshop-friendship-valley-duplicate/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Imagine Champion Rider| https://www.vgchartz.com/game/34125/imagine-champion-rider/| 2008| Sports| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Dokapon Kingdom for Wii| https://www.vgchartz.com/game/49836/dokapon-kingdom-jp-sales/| 2008| Role-Playing| Sting| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Doctor Fizzwhizzle's Animal Rescue| https://www.vgchartz.com/game/36884/doctor-fizzwizzles-animal-rescue/| 2009| Puzzle| Conspiracy Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Jinsei Game Wii EX| https://www.vgchartz.com/game/28936/jinsei-game-wii-ex/| 2008| Misc| Takara Tomy| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Clever Kids: Creepy Crawlies| https://www.vgchartz.com/game/39277/clever-kids-creepy-crawlies/| 2009| Action| Midas Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Marvel Ultimate Alliance| https://www.vgchartz.com/game/49844/marvel-ultimate-alliance-jp-sales/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Disney Princess: My Fairytale Adventure| https://www.vgchartz.com/game/86017/disney-princess-my-fairytale-adventure/| 2012| Adventure| Disney Interactive Studios| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
We Dare Flirty Fun for All| https://www.vgchartz.com/game/49467/we-dare-flirty-fun-for-all/| 2011| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Winning Post World| https://www.vgchartz.com/game/32899/winning-post-world/| 2009| Sports| KOEI| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
WSC REAL 08: World Snooker Championship| https://www.vgchartz.com/game/29222/wsc-real-08-world-snooker-championship/| 2008| Sports| Koch Media| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ben 10 Omniverse 2| https://www.vgchartz.com/game/79385/ben-10-omniverse-2/| 2013| Fighting| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Doala de Wii| https://www.vgchartz.com/game/32287/doala-de-wii/| 2009| Misc| Tera Box| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
The Hip Hop Dance Experience| https://www.vgchartz.com/game/72339/the-hip-hop-dance-experience/| 2012| Music| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Dance Party: Club Hits| https://www.vgchartz.com/game/31724/dance-party-club-hits/| 2009| Misc| Nordic Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Knockout Party| https://www.vgchartz.com/game/40399/knockout-party/| 2009| Puzzle| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Samantha Swift and the Secret Scroll| https://www.vgchartz.com/game/45429/samantha-swift-and-the-secret-scroll/| 2010| Adventure| Mumbo Jumbo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
My Spanish Coach| https://www.vgchartz.com/game/13775/my-spanish-coach/| 2007| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Marine Life Rescue| https://www.vgchartz.com/game/70214/marine-life-rescue/| 2011| Adventure| Conspiracy Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Real Madrid The Game| https://www.vgchartz.com/game/32045/real-madrid-the-game/| 2009| Sports| Virgin Play| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
The Castle of Shikigami III| https://www.vgchartz.com/game/49852/castle-of-shikigami-iii-jp-sales/| 2007| Shooter| Arc System Works| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Nihon Yakyuu Kikou Shounin: Batting Revolution| https://www.vgchartz.com/game/36036/nihon-yakyuu-kikou-shounin-batting-revolution/| 2009| Sports| Alpha Unit| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
3D Pixel Racing| https://www.vgchartz.com/game/67926/3d-pixel-racing/| 2011| Racing| Microforum| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Classic British Motor Racing| https://www.vgchartz.com/game/13761/classic-british-motor-racing/| 2007| Racing| Bold Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alan Hansens Sports Challenge| https://www.vgchartz.com/game/13671/alan-hansens-sports-challenge/| 2007| Misc| Oxygen Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Asterix At The Olympic Games| https://www.vgchartz.com/game/13678/asterix-at-the-olympic-games/| 2008| Sports| Atari| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Chuck E. Cheese's Kart Racing| https://www.vgchartz.com/game/47837/chuck-e-cheeses-kart-racing/| 2020| Racing| Tommo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
My French Coach| https://www.vgchartz.com/game/13774/my-french-coach/| 2007| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Kotoba no Puzzle: Mojipittan Wii Deluxe| https://www.vgchartz.com/game/29419/kotoba-no-puzzle-mojipittan-wii-deluxe/| 2008| Puzzle| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
International Athletics| https://www.vgchartz.com/game/43399/international-athletics/| 2010| Sports| Ghostlight| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
California Sports| https://www.vgchartz.com/game/47961/california-sports/| N/A| Sports| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Fix it: Home improvement challenge| https://www.vgchartz.com/game/43719/fix-it-home-improvement-challenge/| 2010| Action| Nobilis| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Nutrition Matters| https://www.vgchartz.com/game/33788/mind-body-soul-nutrition-matters/| N/A| Misc| 505 Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Meja-Maji March| https://www.vgchartz.com/game/34134/major-minors-majestic-march-jp-sales/| 2009| Misc| Majesco| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Band Mashups| https://www.vgchartz.com/game/19925/battle-of-the-bands/| 2008| Misc| THQ| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Paper Mario| https://www.vgchartz.com/game/17654/paper-mario/| 2007| Role-Playing| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Andrew Lloyd Webber Musicals| https://www.vgchartz.com/game/86015/andrew-lloyd-webber-musicals-sing-and-dance/| 2012| Music| Koch Media| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Family Quiz| https://www.vgchartz.com/game/48790/family-quiz/| 2010| Misc| 7G//AMES| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Reader Rabbit Preschool| https://www.vgchartz.com/game/51226/reader-rabbit-preschool/| 2010| Misc| Graffiti| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Get Up Games: Family Sports| https://www.vgchartz.com/game/51025/get-up-games-family-sports/| 2011| Sports| O-Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ready Steady Cook: The Game| https://www.vgchartz.com/game/32561/ready-steady-cook-the-game/| 2009| Simulation| Mindscape| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
King of Pool| https://www.vgchartz.com/game/32671/king-of-pool/| 2009| Sports| Nordcurrent| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Circus Wii| https://www.vgchartz.com/game/44636/circus-wii/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Shape Boxing 2: Wii de Enjoy Diet!| https://www.vgchartz.com/game/49931/golds-gym-dance-workout-jp-sales/| N/A| Sports| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Rise of the Guardians: The Video Game| https://www.vgchartz.com/game/86010/rise-of-the-guardians-the-video-game/| 2012| Action| D3Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aqua Panic!| https://www.vgchartz.com/game/33379/aqua-panic/| 2009| Puzzle| Neko Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Runaway: The Dream of the Turtle| https://www.vgchartz.com/game/41300/runaway-the-dream-of-the-turtle/| 2009| Adventure| Focus Home Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
The Voice| https://www.vgchartz.com/game/85480/the-voice/| 2014| Music| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Victorious: Taking the Lead| https://www.vgchartz.com/game/80300/victorious-taking-the-lead/| 2012| Adventure| D3Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Margot's Bepuzzled!| https://www.vgchartz.com/game/39920/margots-bepuzzled/| 2009| Puzzle| Zushi Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Squash| https://www.vgchartz.com/game/45036/squash/| N/A| Sports| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ninja Captains| https://www.vgchartz.com/game/38338/ninja-captains/| 2009| Misc| Nordcurrent| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
We Sing Down Under| https://www.vgchartz.com/game/50240/we-sing-down-under/| 2011| Misc| Nordic Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Kirbys Adventure| https://www.vgchartz.com/game/17545/kirbys-adventure/| 2007| Platform| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Enclave: Shadows of Twilight| https://www.vgchartz.com/game/44817/enclave-shadows-of-twilight/| 2011| Role-Playing| TopWare| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
The Crown of Midas| https://www.vgchartz.com/game/49883/the-crown-of-midas/| 2011| Adventure| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Super Smash Bros| https://www.vgchartz.com/game/30208/super-smash-bros/| 2009| Fighting| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
My Baby and Me| https://www.vgchartz.com/game/40676/my-baby-and-me/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Strong Bad's Cool Game for Attractive People -- Episode 2| https://www.vgchartz.com/game/25878/strong-bads-cool-game-for-attractive-people-episode-2-strong-badia-the-free/| 2008| Adventure| Telltale Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Strong Bad's Cool Game for Attractive People -- Episode 3: Baddest of the Bands| https://www.vgchartz.com/game/27590/strong-bads-cool-game-for-attractive-people-episode-3-baddest-of-the-bands/| 2008| Adventure| Telltale Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Strong Bad's Cool Game for Attractive People -- Episode 4: Dangeresque 3: The Criminal Projective| https://www.vgchartz.com/game/28763/strong-bads-cool-game-for-attractive-people-episode-4-dangeresque-3-the-criminal-projective/| 2008| Adventure| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Strong Bad's Cool Game for Attractive People -- Episode 5: 8-Bit Is Enough| https://www.vgchartz.com/game/29401/strong-bads-cool-game-for-attractive-people-episode-5-8-bit-is-enough/| 2008| Adventure| Telltale Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
101-in-1 Explosive Megamix| https://www.vgchartz.com/game/64660/101-in-1-explosive-megamix/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
1080 Snowboarding| https://www.vgchartz.com/game/17811/1080-teneightysnowboarding/| 2008| Sports| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
1942 (Arcade)| https://www.vgchartz.com/game/47856/1942-arcade/| 2010| Shooter| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe| https://www.vgchartz.com/game/76957/2-in-1-combo-pack-sonic-heroes-super-monkey-ball-deluxe/| 2013| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
2-for-1 Power Pack: Winter Blast/Summer Sports 2| https://www.vgchartz.com/game/46046/2-for-1-power-pack-winter-blastsummer-sports-2/| 2010| Sports| Destineer| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
250 Mannin no KanKen: Wii de Tokoton Kanji Nou| https://www.vgchartz.com/game/45039/250-mannin-no-kanken-wii-de-tokoton-kanji-nou/| 2008| Misc| IE Institute| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
3 Count Bout| https://www.vgchartz.com/game/50992/3-count-bout/| 2011| Fighting| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
3-2-1, Rattle Battle!| https://www.vgchartz.com/game/37551/3-2-1-rattle-battle/| 2009| Misc| Tecmo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
5 Arcade Gems| https://www.vgchartz.com/game/44865/5-arcade-gems/| 2010| Misc| Nordcurrent| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
5 in 1 Solitaire| https://www.vgchartz.com/game/43007/5-in-1-solitaire/| 2010| Misc| Digital Leisure Inc.| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
5 Spots Party| https://www.vgchartz.com/game/35925/5-spots-party/| 2009| Puzzle| Cosmonaut Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
A Boy and His Blob| https://www.vgchartz.com/game/41071/a-boy-and-his-blob-trouble-on-blobolonia/| 2009| Platform| Majesco| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
A New Beginning| https://www.vgchartz.com/game/12263/a-new-beginning/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
A.III: A Ressha de Gyoukou III| https://www.vgchartz.com/game/34126/aiii-a-ressha-de-gyoukou-3/| 2007| Simulation| ArtDink| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
AAA: El Videojuego| https://www.vgchartz.com/game/35661/aaa-el-videojuego/| N/A| Fighting| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
ActRaiser| https://www.vgchartz.com/game/17812/actraiser/| 2007| Misc| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Gley Lancer| https://www.vgchartz.com/game/22680/advanced-busterhawk-gley-lancer/| 2008| Shooter| NCS| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Adventure Island| https://www.vgchartz.com/game/17813/adventure-island/| 2007| Platform| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Adventure Island 2| https://www.vgchartz.com/game/48759/adventure-island-ii/| 2010| Platform| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Adventure Island: The Beginning| https://www.vgchartz.com/game/33808/adventure-island-the-beginning/| 2009| Platform| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Adventures of Lolo| https://www.vgchartz.com/game/17712/adventures-of-lolo/| 2007| Puzzle| HAL Laboratory| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Adventures of Lolo 2| https://www.vgchartz.com/game/17814/adventures-of-lolo-2/| 2007| Puzzle| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aero Drum| https://www.vgchartz.com/game/33057/aero-drum/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aero Guitar| https://www.vgchartz.com/game/26261/aero-guitar/| 2008| Misc| Yudo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aero The Acro-Bat| https://www.vgchartz.com/game/46171/aero-the-acro-bat/| 2010| Platform| Sunsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aero The Acro-Bat 2| https://www.vgchartz.com/game/46172/aero-the-acro-bat-2/| 2010| Platform| Sunsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
AFL Live| https://www.vgchartz.com/game/50458/afl/| 2011| Sports| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Agent Hugo: Hula Holiday| https://www.vgchartz.com/game/42650/agent-hugo-hula-holiday/| 2008| Platform| NDS Software| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Agent Hugo: Lemoon Twist| https://www.vgchartz.com/game/50463/agent-hugo-lemoon-twist/| 2008| Platform| ITE Media| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aggressors of Dark Kombat| https://www.vgchartz.com/game/50988/aggressors-of-dark-kombat/| 2011| Fighting| ADK| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aha! I Found it! Hidden Object Game| https://www.vgchartz.com/game/42665/aha-i-found-it-hidden-object-game/| 2009| Action| Ateam| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aha! I Got It! Escape Game| https://www.vgchartz.com/game/39649/aha-i-got-it-escape-game/| 2008| Puzzle| Ateam| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ai-Cho Aniki| https://www.vgchartz.com/game/31863/ai-cho-aniki/| 2007| Shooter| NCS| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Air Zonk| https://www.vgchartz.com/game/17815/air-zonk/| 2007| Shooter| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Airport Madness| https://www.vgchartz.com/game/80369/airport-madness/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Airport Mania: First Flight| https://www.vgchartz.com/game/39293/airport-mania-first-flight/| 2010| Simulation| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Akko de Pon! Ikasama Hourouki| https://www.vgchartz.com/game/25491/akko-de-pon-ikasama-hourouki/| 2008| Misc| Success| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Akumajo Dracula X:Chi no Rondo| https://www.vgchartz.com/game/24808/castlevania-rondo-of-blood/| 2008| Platform| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Albert Odyssey| https://www.vgchartz.com/game/47529/albert-odyssey/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aldynes| https://www.vgchartz.com/game/46779/aldynes-the-mission-code-for-rage-crisis/| 2009| Shooter| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aleste| https://www.vgchartz.com/game/31657/aleste/| 2008| Shooter| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alex Kidd in Miracle World| https://www.vgchartz.com/game/24475/alex-kidd-in-miracle-world/| 2008| Platform| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alex Kidd in Shinobi World| https://www.vgchartz.com/game/41686/alex-kidd-in-shinobi-world/| 2009| Platform| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alex Kidd in the Enchanted Castle| https://www.vgchartz.com/game/17816/alex-kidd-in-the-enchanted-castle/| 2007| Platform| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alex Kidd: The Lost Stars| https://www.vgchartz.com/game/31680/alex-kidd-the-lost-stars/| 2009| Platform| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alex The Fox| https://www.vgchartz.com/game/80368/alex-the-fox/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alien Autopsy| https://www.vgchartz.com/game/33387/alien-autopsy/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alien Blobs| https://www.vgchartz.com/game/39946/alien-blobs/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
