Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Just Dance 2017| https://www.vgchartz.com/game/119953/just-dance-2017/| 2016| Misc| Ubisoft| 0.08| 0.12| 0.00| 0.04| 0.24| PlayStation 4
The Escapists 2| https://www.vgchartz.com/game/192933/the-escapists-2/| 2017| Action| Sold Out| 0.04| 0.16| 0.00| 0.04| 0.24| PlayStation 4
Transformers: Devastation| https://www.vgchartz.com/game/85658/transformers-devastation/| 2015| Action| Activision| 0.11| 0.09| 0.00| 0.04| 0.24| PlayStation 4
Darksiders II| https://www.vgchartz.com/game/85391/darksiders-ii-deathinitive-edition/| 2015| Action-Adventure| Nordic Games| 0.10| 0.10| 0.00| 0.04| 0.24| PlayStation 4
Jikkyou Powerful Pro Baseball 2016| https://www.vgchartz.com/game/86392/jikkyou-powerful-pro-baseball-2016/| 2016| Sports| Konami Digital Entertainment| 0.00| 0.00| 0.24| 0.00| 0.24| PlayStation 4
The Elder Scrolls Online: Morrowind| https://www.vgchartz.com/game/155313/the-elder-scrolls-online-morrowind/| 2017| MMO| Bethesda Softworks| 0.11| 0.09| 0.00| 0.04| 0.24| PlayStation 4
Digimon World: Next Order| https://www.vgchartz.com/game/136958/digimon-world-next-order/| 2017| Role-Playing| Namco Bandai Games| 0.13| 0.05| 0.02| 0.04| 0.24| PlayStation 4
theHunter: Call of the Wild| https://www.vgchartz.com/game/207482/thehunter-call-of-the-wild/| 2017| Shooter| Astragon| 0.19| 0.00| 0.00| 0.04| 0.24| PlayStation 4
Tony Hawk's Pro Skater 5| https://www.vgchartz.com/game/85452/tony-hawks-pro-skater-5/| 2015| Sports| Activision| 0.11| 0.08| 0.00| 0.04| 0.23| PlayStation 4
Angry Birds: Star Wars| https://www.vgchartz.com/game/76928/angry-birds-star-wars/| 2013| Puzzle| Activision| 0.11| 0.09| 0.00| 0.04| 0.23| PlayStation 4
Elex| https://www.vgchartz.com/game/179312/elex/| 2017| Role-Playing| THQ Nordic| 0.03| 0.16| 0.00| 0.04| 0.23| PlayStation 4
RIGS: Mechanized Combat League| https://www.vgchartz.com/game/124386/rigs-mechanized-combat-league/| 2016| Action| Sony Interactive Entertainment| 0.11| 0.06| 0.02| 0.04| 0.23| PlayStation 4
Transformer: Rise of the Dark Spark| https://www.vgchartz.com/game/78840/transformer-rise-of-the-dark-spark/| 2014| Shooter| Activision| 0.08| 0.11| 0.01| 0.04| 0.23| PlayStation 4
Dead Island Definitive Collection| https://www.vgchartz.com/game/94671/dead-island-definitive-collection/| 2016| Action| Deep Silver| 0.09| 0.08| 0.03| 0.03| 0.23| PlayStation 4
Metal Gear Survive| https://www.vgchartz.com/game/213650/metal-gear-survive/| 2018| Action| Konami Digital Entertainment| 0.08| 0.06| 0.05| 0.03| 0.23| PlayStation 4
Singstar Celebration| https://www.vgchartz.com/game/203231/singstar-celebration/| 2017| Music| Sony Interactive Entertainment| 0.04| 0.15| 0.00| 0.03| 0.23| PlayStation 4
Dead by Daylight| https://www.vgchartz.com/game/173107/dead-by-daylight/| 2017| Action| 505 Games| 0.11| 0.06| 0.02| 0.04| 0.22| PlayStation 4
Attack on Titan 2| https://www.vgchartz.com/game/212037/attack-on-titan-2/| 2018| Action| Koei Tecmo| 0.09| 0.04| 0.06| 0.03| 0.22| PlayStation 4
The Wolf Among Us| https://www.vgchartz.com/game/84785/the-wolf-among-us/| 2014| Adventure| Telltale Games| 0.11| 0.07| 0.00| 0.04| 0.22| PlayStation 4
Micro Machines: World Series| https://www.vgchartz.com/game/159401/micro-machines-world-series/| 2017| Racing| Codemasters| 0.03| 0.16| 0.00| 0.03| 0.22| PlayStation 4
Bladestorm: Nightmare| https://www.vgchartz.com/game/84866/bladestorm-nightmare/| 2015| Action| Tecmo Koei| 0.11| 0.04| 0.03| 0.03| 0.22| PlayStation 4
Zombie Army Trilogy| https://www.vgchartz.com/game/85070/zombie-army-trilogy/| 2015| Shooter| Rebellion Developments| 0.06| 0.13| 0.00| 0.03| 0.22| PlayStation 4
Outlast Trinity| https://www.vgchartz.com/game/159957/outlast-trinity/| 2017| Action| Warner Bros. Interactive Entertainment| 0.09| 0.09| 0.00| 0.04| 0.22| PlayStation 4
EVE: Valkyrie| https://www.vgchartz.com/game/84904/eve-valkyrie/| 2016| Shooter| Sony Interactive Entertainment| 0.11| 0.06| 0.00| 0.04| 0.21| PlayStation 4
Senran Kagura: Peach Beach Splash| https://www.vgchartz.com/game/137623/senran-kagura-peach-beach-splash/| 2017| Action| PQube| 0.09| 0.02| 0.08| 0.02| 0.21| PlayStation 4
Ys VIII: Lacrimosa of Dana| https://www.vgchartz.com/game/159956/ys-viii-lacrimosa-of-dana/| 2017| Role-Playing| NIS America| 0.08| 0.04| 0.08| 0.02| 0.21| PlayStation 4
Bound By Flame| https://www.vgchartz.com/game/75432/bound-by-flame/| 2014| Action| Focus Home Interactive| 0.08| 0.09| 0.00| 0.04| 0.21| PlayStation 4
NBA Live 16| https://www.vgchartz.com/game/85802/nba-live-16/| 2015| Sports| EA Sports| 0.13| 0.05| 0.00| 0.04| 0.21| PlayStation 4
7 Days to Die| https://www.vgchartz.com/game/103412/7-days-to-die/| 2016| Action| Telltale Games| 0.09| 0.08| 0.00| 0.03| 0.21| PlayStation 4
Dynasty Warriors 8: Empires| https://www.vgchartz.com/game/82729/dynasty-warriors-8-empires/| 2014| Misc| Tecmo Koei| 0.07| 0.07| 0.04| 0.03| 0.21| PlayStation 4
Dragon's Dogma| https://www.vgchartz.com/game/177250/dragons-dogma-dark-arisen/| 2017| Role-Playing| Capcom| 0.07| 0.07| 0.03| 0.03| 0.21| PlayStation 4
Godzilla (2015)| https://www.vgchartz.com/game/85485/godzilla-2015/| 2014| Action| Namco Bandai Games| 0.11| 0.03| 0.03| 0.03| 0.20| PlayStation 4
Eagle Flight| https://www.vgchartz.com/game/141903/eagle-flight/| 2016| Adventure| Ubisoft| 0.09| 0.08| 0.00| 0.03| 0.20| PlayStation 4
Agents of Mayhem| https://www.vgchartz.com/game/117550/agents-of-mayhem/| 2017| Action| Deep Silver| 0.08| 0.08| 0.00| 0.03| 0.20| PlayStation 4
MotoGP 14| https://www.vgchartz.com/game/82766/motogp-14/| 2014| Racing| Milestone S.r.l.| 0.05| 0.11| 0.00| 0.03| 0.20| PlayStation 4
Elite: Dangerous| https://www.vgchartz.com/game/86117/elite-dangerous/| 2017| Simulation| Frontier Developments| 0.06| 0.10| 0.00| 0.03| 0.19| PlayStation 4
Singstar: Ultimate Party| https://www.vgchartz.com/game/84840/singstar-ultimate-party/| 2014| Music| Sony Computer Entertainment| 0.00| 0.16| 0.00| 0.03| 0.19| PlayStation 4
Toukiden Kiwami| https://www.vgchartz.com/game/85158/toukiden-kiwami/| 2015| Action| Tecmo Koei| 0.06| 0.07| 0.03| 0.03| 0.19| PlayStation 4
Batman: A Telltale Game Series| https://www.vgchartz.com/game/124375/batman-a-telltale-game-series/| 2016| Adventure| Telltale Games| 0.09| 0.07| 0.00| 0.03| 0.19| PlayStation 4
The Surge| https://www.vgchartz.com/game/163773/the-surge/| 2017| Action| Koch Media| 0.07| 0.08| 0.01| 0.03| 0.19| PlayStation 4
MotoGP 15| https://www.vgchartz.com/game/85286/motogp-15/| 2015| Racing| Milestone S.r.l.| 0.00| 0.13| 0.04| 0.02| 0.18| PlayStation 4
Resident Evil: Revelations| https://www.vgchartz.com/game/166961/resident-evil-revelations/| 2017| Action| Capcom| 0.06| 0.06| 0.04| 0.02| 0.18| PlayStation 4
Senran Kagura: Estival Versus| https://www.vgchartz.com/game/85319/senran-kagura-estival-versus/| 2015| Action| Marvelous Interactive| 0.08| 0.00| 0.09| 0.02| 0.18| PlayStation 4
Back to the Future: The Game| https://www.vgchartz.com/game/85974/back-to-the-future-the-game/| 2015| Adventure| Telltale Games| 0.10| 0.05| 0.00| 0.03| 0.18| PlayStation 4
The Walking Dead - The Telltale Series: A New Frontier| https://www.vgchartz.com/game/133969/the-walking-dead-the-telltale-series-a-new-frontier/| 2017| Adventure| Warner Bros. Interactive Entertainment| 0.11| 0.04| 0.00| 0.03| 0.17| PlayStation 4
Resident Evil 6| https://www.vgchartz.com/game/92805/resident-evil-6/| 2016| Shooter| Capcom| 0.10| 0.00| 0.05| 0.02| 0.17| PlayStation 4
Final Fantasy XIV: Heavensward| https://www.vgchartz.com/game/85725/final-fantasy-xiv-heavensward/| 2015| MMO| Square Enix| 0.00| 0.09| 0.06| 0.02| 0.17| PlayStation 4
Final Fantasy XIV: Stormblood| https://www.vgchartz.com/game/157466/final-fantasy-xiv-stormblood/| 2017| MMO| Square Enix| 0.05| 0.06| 0.04| 0.02| 0.17| PlayStation 4
Guilty Gear Xrd: Sign| https://www.vgchartz.com/game/75670/guilty-gear-xrd-sign/| 2014| Fighting| Arc System Works| 0.11| 0.00| 0.04| 0.02| 0.17| PlayStation 4
Prototype: Biohazard Bundle| https://www.vgchartz.com/game/132799/prototype-biohazard-bundle/| 2016| Action| Activision| 0.14| 0.00| 0.00| 0.03| 0.17| PlayStation 4
BlazBlue Central Fiction| https://www.vgchartz.com/game/114754/blazblue-central-fiction/| 2016| Fighting| PQube| 0.10| 0.00| 0.05| 0.02| 0.17| PlayStation 4
MXGP 3: The Official Motocross Videogame| https://www.vgchartz.com/game/158276/mxgp-3-the-official-motocross-videogame/| 2017| Racing| Milestone| 0.06| 0.08| 0.00| 0.03| 0.17| PlayStation 4
Ride 2| https://www.vgchartz.com/game/117553/ride-2/| 2016| Racing| Milestone S.r.l| 0.07| 0.06| 0.01| 0.03| 0.16| PlayStation 4
Dead Rising 4| https://www.vgchartz.com/game/200191/dead-rising-4-franks-big-package/| 2017| Action-Adventure| Capcom| 0.08| 0.05| 0.00| 0.03| 0.16| PlayStation 4
Putty Squad| https://www.vgchartz.com/game/77267/putty-squad/| 2013| Platform| System 3| 0.06| 0.07| 0.00| 0.03| 0.16| PlayStation 4
Digimon Story: Cyber Sleuth - Hacker's Memory| https://www.vgchartz.com/game/168455/digimon-story-cyber-sleuth-hackers-memory/| 2017| Role-Playing| Namco Bandai Games| 0.05| 0.05| 0.04| 0.02| 0.16| PlayStation 4
Battlezone| https://www.vgchartz.com/game/137629/battlezone/| 2016| Action| Sony Interactive Entertainment| 0.09| 0.04| 0.00| 0.03| 0.16| PlayStation 4
Naruto Shippuden: Ultimate Ninja Storm Legacy| https://www.vgchartz.com/game/168425/naruto-shippuden-ultimate-ninja-storm-legacy/| 2017| Fighting| Namco Bandai Games| 0.07| 0.04| 0.03| 0.02| 0.16| PlayStation 4
Berserk and the Band of the Hawk| https://www.vgchartz.com/game/142502/berserk-and-the-band-of-the-hawk/| 2016| Action| Tecmo Koei| 0.07| 0.02| 0.05| 0.02| 0.16| PlayStation 4
BlazBlue: Chrono Phantasma Extend| https://www.vgchartz.com/game/85448/blazblue-chrono-phantasma-extend/| 2015| Fighting| PQube| 0.08| 0.04| 0.02| 0.02| 0.16| PlayStation 4
Pillars of Eternity| https://www.vgchartz.com/game/184289/pillars-of-eternity/| 2017| Role-Playing| Paradox Interactive| 0.11| 0.02| 0.00| 0.03| 0.16| PlayStation 4
Valkyria: Azure Revolution| https://www.vgchartz.com/game/86202/valkyria-revolution/| 2017| Role-Playing| Deep Silver| 0.04| 0.03| 0.07| 0.02| 0.16| PlayStation 4
Gravity Rush Remastered| https://www.vgchartz.com/game/86321/gravity-rush-remastered/| 2015| Action-Adventure| Sony Computer Entertainment| 0.02| 0.06| 0.05| 0.02| 0.16| PlayStation 4
Psycho-Pass: Mandatory Happiness| https://www.vgchartz.com/game/103066/psycho-pass-mandatory-happiness/| 2016| Visual Novel| NIS America| 0.10| 0.02| 0.00| 0.03| 0.15| PlayStation 4
Brothers: A Tale of Two Sons| https://www.vgchartz.com/game/85647/brothers-a-tale-of-two-sons/| 2015| Adventure| 505 Games| 0.04| 0.09| 0.00| 0.02| 0.15| PlayStation 4
Warriors Orochi 3| https://www.vgchartz.com/game/83338/warriors-orochi-3/| 2014| Action| Tecmo Koei| 0.04| 0.05| 0.04| 0.02| 0.15| PlayStation 4
Wasteland 2| https://www.vgchartz.com/game/85823/wasteland-2/| 2015| Role-Playing| Deep Silver| 0.10| 0.00| 0.03| 0.02| 0.15| PlayStation 4
Atelier Sophie: The Alchemist of the Mysterious Book| https://www.vgchartz.com/game/86222/atelier-sophie-the-alchemist-of-the-mysterious-book/| 2015| Role-Playing| Tecmo Koei| 0.04| 0.03| 0.07| 0.01| 0.15| PlayStation 4
NASCAR Heat Evolution| https://www.vgchartz.com/game/114491/nascar-heat-evolution/| 2016| Racing| Dusenberry Martin Racing| 0.12| 0.00| 0.00| 0.03| 0.15| PlayStation 4
Yakuza: Ishin| https://www.vgchartz.com/game/75656/yakuza-ishin/| 2014| Adventure| Sega| 0.00| 0.00| 0.15| 0.00| 0.15| PlayStation 4
Toukiden 2| https://www.vgchartz.com/game/112642/toukiden-2/| 2016| Action| Tecmo Koei| 0.04| 0.00| 0.10| 0.01| 0.15| PlayStation 4
Song of the Deep| https://www.vgchartz.com/game/86431/song-of-the-deep/| 2016| Action| Insomniac Games| 0.12| 0.00| 0.00| 0.03| 0.15| PlayStation 4
Super Robot Wars V| https://www.vgchartz.com/game/158997/super-robot-wars-v/| 2017| Role-Playing| Namco Bandai Games| 0.00| 0.00| 0.15| 0.00| 0.15| PlayStation 4
Blue Reflection: Maboroshi ni Mau - Shoujo no Ken| https://www.vgchartz.com/game/166783/blue-reflection-maboroshi-ni-mau-shoujo-no-ken/| 2017| Role-Playing| Tecmo Koei| 0.07| 0.00| 0.06| 0.02| 0.14| PlayStation 4
Yonmegami Online: Cyber Dimension Neptune| https://www.vgchartz.com/game/157304/cyberdimension-neptunia-4-goddesses-online/| 2017| Role-Playing| Idea Factory International| 0.06| 0.00| 0.07| 0.01| 0.14| PlayStation 4
Grand Kingdom| https://www.vgchartz.com/game/85888/grand-kingdom/| 2015| Role-Playing| NIS America| 0.08| 0.00| 0.04| 0.02| 0.14| PlayStation 4
Arslan: The Warriors of Legend| https://www.vgchartz.com/game/85454/arslan-the-warriors-of-legend/| 2016| Action| Tecmo Koei| 0.03| 0.04| 0.06| 0.01| 0.14| PlayStation 4
Pro Cycling Manager 2016| https://www.vgchartz.com/game/115345/pro-cycling-manager-2016/| 2016| Sports| Focus Home Interactive| 0.00| 0.12| 0.00| 0.02| 0.14| PlayStation 4
Shovel Knight| https://www.vgchartz.com/game/84942/shovel-knight/| 2015| Platform| Yacht Club Games| 0.08| 0.04| 0.00| 0.02| 0.14| PlayStation 4
Adventure Time: Finn & Jake Investigations| https://www.vgchartz.com/game/85407/adventure-time-finn-amp-jake-investigations/| 2015| Action| Little Orbit| 0.07| 0.05| 0.00| 0.02| 0.14| PlayStation 4
Guilty Gear Xrd -Revelator-| https://www.vgchartz.com/game/86307/guilty-gear-xrd-revelator-/| 2016| Fighting| PQube| 0.06| 0.00| 0.07| 0.01| 0.14| PlayStation 4
We Happy Few| https://www.vgchartz.com/game/204842/we-happy-few/| 2018| Action-Adventure| Gearbox Software| 0.08| 0.04| 0.00| 0.02| 0.14| PlayStation 4
Rocksmith 2014 Edition Remastered| https://www.vgchartz.com/game/132804/rocksmith-2014-edition-remastered/| 2016| Music| Ubisoft| 0.11| 0.00| 0.00| 0.03| 0.14| PlayStation 4
The Crew: Wild Run| https://www.vgchartz.com/game/85982/the-crew-wild-run/| 2015| Racing| Ubisoft| 0.00| 0.12| 0.00| 0.02| 0.14| PlayStation 4
MXGP 2| https://www.vgchartz.com/game/86446/mxgp-2/| 2016| Racing| Milestone S.r.l.| 0.05| 0.06| 0.00| 0.02| 0.14| PlayStation 4
MotoGP 17| https://www.vgchartz.com/game/168648/motogp-17/| 2017| Racing| Koch Media| 0.04| 0.07| 0.00| 0.02| 0.14| PlayStation 4
Fairy Fencer F: Advent Dark Force| https://www.vgchartz.com/game/85402/fairy-fencer-f-advent-dark-force/| 2015| Role-Playing| Idea Factory International| 0.06| 0.00| 0.06| 0.01| 0.14| PlayStation 4
Samurai Warriors 4-II| https://www.vgchartz.com/game/85177/samurai-warriors-4-ii/| 2015| Action| Tecmo Koei| 0.04| 0.02| 0.07| 0.01| 0.13| PlayStation 4
The Golf Club| https://www.vgchartz.com/game/78419/the-golf-club/| 2014| Sports| Ravenscourt| 0.09| 0.02| 0.00| 0.02| 0.13| PlayStation 4
Hatsune Miku: Project Diva X| https://www.vgchartz.com/game/85878/hatsune-miku-project-diva-x/| 2016| Music| Sega| 0.08| 0.00| 0.04| 0.02| 0.13| PlayStation 4
NASCAR Heat 2| https://www.vgchartz.com/game/189445/nascar-heat-2/| 2017| Racing| 505 Games| 0.11| 0.00| 0.00| 0.02| 0.13| PlayStation 4
Bulletstorm: Full Clip Edition| https://www.vgchartz.com/game/158279/bulletstorm-full-clip-edition/| 2017| Shooter| Gearbox Software| 0.05| 0.06| 0.00| 0.02| 0.13| PlayStation 4
Valentino Rossi: The Game| https://www.vgchartz.com/game/104763/valentino-rossi-the-game/| 2016| Racing| Namco Bandai Games| 0.05| 0.05| 0.00| 0.02| 0.13| PlayStation 4
Golf Club 2| https://www.vgchartz.com/game/168460/golf-club-2/| 2017| Sports| Maximum Games| 0.05| 0.06| 0.00| 0.02| 0.13| PlayStation 4
Akiba's Trip 2| https://www.vgchartz.com/game/81382/akibas-trip-undead-amp-undressed/| 2014| Action| Acquire| 0.09| 0.00| 0.02| 0.02| 0.13| PlayStation 4
Rugby 15| https://www.vgchartz.com/game/85127/rugby-15/| 2015| Sports| Bigben Interactive| 0.05| 0.06| 0.00| 0.02| 0.13| PlayStation 4
Utawarerumono: Futari no Hakuoro| https://www.vgchartz.com/game/136480/utawarerumono-mask-of-truth/| 2016| Visual Novel| Atlus| 0.05| 0.00| 0.07| 0.01| 0.13| PlayStation 4
The Legend of Heroes: Trails of Cold Steel III| https://www.vgchartz.com/game/209597/the-legend-of-heroes-trails-of-cold-steel-iii/| 2017| Role-Playing| Nihon Falcom Corporation| 0.00| 0.00| 0.13| 0.00| 0.13| PlayStation 4
Utawarerumono: Itsuwari no Kamen| https://www.vgchartz.com/game/85950/utawarerumono-mask-of-deception/| 2015| Adventure| Deep Silver| 0.05| 0.00| 0.07| 0.01| 0.13| PlayStation 4
The Inpatient| https://www.vgchartz.com/game/212035/the-inpatient/| 2018| Action| Sony Interactive Entertainment| 0.06| 0.05| 0.00| 0.02| 0.13| PlayStation 4
Don Bradman Cricket 14| https://www.vgchartz.com/game/85045/don-bradman-cricket-14/| 2015| Sports| Tru Blu Entertainment| 0.01| 0.09| 0.00| 0.02| 0.13| PlayStation 4
Sword Art Online: Hollow Fragment| https://www.vgchartz.com/game/85551/sword-art-online-hollow-fragment/| 2015| Role-Playing| Namco Bandai Games| 0.00| 0.11| 0.00| 0.02| 0.12| PlayStation 4
Teenage Mutant Ninja Turtles: Mutants in Manhattan| https://www.vgchartz.com/game/86422/teenage-mutant-ninja-turtles-mutants-in-manhattan/| 2016| Action| Activision| 0.07| 0.03| 0.00| 0.02| 0.12| PlayStation 4
Job Simulator| https://www.vgchartz.com/game/169959/job-simulator/| 2017| Simulation| Sony Interactive Entertainment| 0.10| 0.00| 0.00| 0.02| 0.12| PlayStation 4
Portal Knights| https://www.vgchartz.com/game/164644/portal-knights/| 2017| Role-Playing| 505 Games| 0.02| 0.05| 0.03| 0.01| 0.12| PlayStation 4
Samurai Warriors 4: Empires| https://www.vgchartz.com/game/85630/samurai-warriors-4-empires/| 2015| Action| Tecmo Koei| 0.03| 0.01| 0.07| 0.01| 0.12| PlayStation 4
Danganronpa 1o2 Reload| https://www.vgchartz.com/game/137624/danganronpa-1-2-reload/| 2017| Adventure| NIS America| 0.08| 0.00| 0.02| 0.02| 0.12| PlayStation 4
God Eater 2: Rage Burst| https://www.vgchartz.com/game/85228/god-eater-2-rage-burst/| 2015| Role-Playing| Namco Bandai Games| 0.00| 0.01| 0.11| 0.00| 0.12| PlayStation 4
America's Greatest Game Shows: Wheel of Fortune & Jeopardy!| https://www.vgchartz.com/game/213660/americas-greatest-game-shows-wheel-of-fortune-amp-jeopardy/| 2017| Misc| Ubisoft| 0.10| 0.00| 0.00| 0.02| 0.12| PlayStation 4
Marvel's Guardians of the Galaxy: The Telltale Series| https://www.vgchartz.com/game/158399/marvels-guardians-of-the-galaxy-the-telltale-series/| 2017| Adventure| Warner Bros. Interactive Entertainment| 0.06| 0.04| 0.00| 0.02| 0.12| PlayStation 4
Digimon Story: Cyber Sleuth| https://www.vgchartz.com/game/86139/digimon-story-cyber-sleuth/| 2016| Role-Playing| Namco Bandai Games| 0.00| 0.10| 0.00| 0.02| 0.11| PlayStation 4
Constructor HD| https://www.vgchartz.com/game/172863/constructor-hd/| 2017| Strategy| System 3| 0.09| 0.00| 0.00| 0.02| 0.11| PlayStation 4
Minecraft: Story Mode - Season Two| https://www.vgchartz.com/game/192931/minecraft-story-mode-season-two/| 2017| Adventure| Telltale Games| 0.09| 0.00| 0.00| 0.02| 0.11| PlayStation 4
Darksiders: Warmastered Edition| https://www.vgchartz.com/game/132803/darksiders-warmastered-edition/| 2016| Action-Adventure| THQ Nordic| 0.07| 0.02| 0.00| 0.02| 0.11| PlayStation 4
Mighty No. 9| https://www.vgchartz.com/game/77087/mighty-no-9/| 2016| Platform| Deep Silver| 0.09| 0.00| 0.00| 0.02| 0.11| PlayStation 4
The Invisible Hours| https://www.vgchartz.com/game/203193/the-invisible-hours/| 2017| Adventure| GameTrust| 0.09| 0.00| 0.00| 0.02| 0.11| PlayStation 4
Monster Energy Supercross - The Official Videogame| https://www.vgchartz.com/game/217425/monster-energy-supercross-the-official-videogame/| 2018| Racing| Milestone S.r.l.| 0.08| 0.01| 0.00| 0.02| 0.11| PlayStation 4
The Idolmaster: Platinum Stars| https://www.vgchartz.com/game/86428/the-idolmaster-platinum-stars/| 2016| Simulation| Namco Bandai Games| 0.00| 0.00| 0.11| 0.00| 0.11| PlayStation 4
The Witch and the Hundred Knight| https://www.vgchartz.com/game/85952/the-witch-and-the-hundred-knight/| 2015| Role-Playing| NIS America| 0.03| 0.01| 0.06| 0.01| 0.11| PlayStation 4
SD Gundam G Generation Genesis| https://www.vgchartz.com/game/147200/sd-gundam-g-generation-genesis/| 2016| Strategy| Namco Bandai Games| 0.00| 0.00| 0.11| 0.00| 0.11| PlayStation 4
Rime| https://www.vgchartz.com/game/158398/rime/| 2017| Adventure| Grey Box| 0.02| 0.07| 0.00| 0.02| 0.11| PlayStation 4
Super Robot Wars OG: The Moon Dwellers| https://www.vgchartz.com/game/122256/super-robot-wars-og-the-moon-dwellers/| 2016| Misc| Namco Bandai Games| 0.00| 0.00| 0.11| 0.00| 0.11| PlayStation 4
Gundam Breaker 3| https://www.vgchartz.com/game/86374/gundam-breaker-3/| 2016| Action| Namco Bandai Games| 0.00| 0.00| 0.11| 0.00| 0.11| PlayStation 4
Earth Defense Force 2025.1: The Shadow of New Despair| https://www.vgchartz.com/game/85356/earth-defense-force-41-the-shadow-of-new-despair/| 2015| Shooter| D3Publisher| 0.00| 0.00| 0.11| 0.00| 0.11| PlayStation 4
Shadow Warrior (2013)| https://www.vgchartz.com/game/84736/shadow-warrior-2013/| 2014| Shooter| Devolver Digital| 0.00| 0.09| 0.00| 0.02| 0.11| PlayStation 4
Assassin's Creed Chronicles| https://www.vgchartz.com/game/86359/assassins-creed-chronicles/| 2016| Action| Ubisoft| 0.02| 0.05| 0.02| 0.01| 0.11| PlayStation 4
Mega Man Legacy Collection| https://www.vgchartz.com/game/85880/mega-man-legacy-collection/| 2016| Platform| Capcom| 0.09| 0.00| 0.00| 0.02| 0.11| PlayStation 4
Pac-Man Championship Edition 2 + Arcade Game Series| https://www.vgchartz.com/game/141900/pac-man-championship-edition-2-arcade-game-series/| 2017| Action| Namco Bandai Games| 0.08| 0.00| 0.00| 0.02| 0.10| PlayStation 4
Tokyo Xanadu eX+| https://www.vgchartz.com/game/117008/tokyo-xanadu-ex/| 2016| Role-Playing| Nihon Falcom Corporation| 0.05| 0.00| 0.05| 0.01| 0.10| PlayStation 4
Stardew Valley| https://www.vgchartz.com/game/155896/stardew-valley/| 2017| Simulation| 505 Games| 0.04| 0.04| 0.00| 0.02| 0.10| PlayStation 4
Romance of the Three Kingdoms 13| https://www.vgchartz.com/game/86464/romance-of-the-three-kingdoms-xiii/| 2015| Action| Tecmo Koei| 0.03| 0.00| 0.06| 0.01| 0.10| PlayStation 4
Musou Stars| https://www.vgchartz.com/game/166774/warriors-all-stars/| 2017| Action| Tecmo Koei| 0.03| 0.00| 0.06| 0.01| 0.10| PlayStation 4
Mega Man Legacy Collection 2| https://www.vgchartz.com/game/181511/mega-man-legacy-collection-2/| 2017| Action| Capcom| 0.06| 0.00| 0.02| 0.01| 0.10| PlayStation 4
Final Fantasy XIV Online Complete Edition| https://www.vgchartz.com/game/174552/final-fantasy-xiv-online-complete-edition/| 2017| MMO| Square Enix| 0.07| 0.00| 0.02| 0.02| 0.10| PlayStation 4
Devil May Cry 4| https://www.vgchartz.com/game/85490/devil-may-cry-4-special-edition/| 2015| Action| Capcom| 0.01| 0.00| 0.09| 0.00| 0.10| PlayStation 4
Puyo Puyo Tetris| https://www.vgchartz.com/game/84186/puyo-puyo-tetris/| 2014| Puzzle| Sega| 0.05| 0.03| 0.00| 0.02| 0.10| PlayStation 4
Natural Doctrine| https://www.vgchartz.com/game/75659/natural-doctrine/| 2014| Role-Playing| NIS America| 0.05| 0.02| 0.02| 0.01| 0.10| PlayStation 4
Sudden Strike 4| https://www.vgchartz.com/game/169963/sudden-strike-4/| 2017| Strategy| Kalypso Media| 0.05| 0.03| 0.01| 0.02| 0.10| PlayStation 4
Accel World vs. Sword Art Online: Millennium Twilight| https://www.vgchartz.com/game/137627/accel-world-vs-sword-art-online-millennium-twilight/| 2017| Action| Namco Bandai Games| 0.00| 0.03| 0.06| 0.01| 0.10| PlayStation 4
Wolfenstein The Two Pack| https://www.vgchartz.com/game/192926/wolfenstein-the-two-pack/| 2017| Shooter| Bethesda Softworks| 0.08| 0.00| 0.00| 0.02| 0.10| PlayStation 4
Guilty Gear Xrd REV 2| https://www.vgchartz.com/game/164614/guilty-gear-xrd-rev-2/| 2017| Fighting| PQube| 0.04| 0.01| 0.03| 0.01| 0.10| PlayStation 4
Ultra Street Fighter IV| https://www.vgchartz.com/game/85764/ultra-street-fighter-iv/| N/A| Fighting| | 0.00| 0.08| 0.00| 0.01| 0.10| PlayStation 4
Let's Sing 2016| https://www.vgchartz.com/game/85994/lets-sing-2016/| 2015| Music| Ravenscourt| 0.08| 0.00| 0.00| 0.02| 0.10| PlayStation 4
Resident Evil 4 HD| https://www.vgchartz.com/game/120131/resident-evil-4/| 2016| Action-Adventure| Capcom| 0.07| 0.00| 0.01| 0.02| 0.10| PlayStation 4
Nights of Azure 2| https://www.vgchartz.com/game/185577/nights-of-azure-2/| 2017| Action| Tecmo Koei| 0.04| 0.00| 0.04| 0.01| 0.09| PlayStation 4
The Technomancer| https://www.vgchartz.com/game/85362/the-technomancer/| 2016| Role-Playing| Focus Home Interactive| 0.04| 0.04| 0.00| 0.02| 0.09| PlayStation 4
Nights of Azure| https://www.vgchartz.com/game/86362/nights-of-azure/| 2015| Action| Tecmo Koei| 0.04| 0.04| 0.00| 0.02| 0.09| PlayStation 4
Taiko no Tatsujin: Drum Session!| https://www.vgchartz.com/game/217174/taiko-no-tatsujin-drum-session/| 2017| Music| Namco Bandai Games| 0.00| 0.00| 0.09| 0.00| 0.09| PlayStation 4
