platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
PlayStation 3|Dragon Age Inquisition|18|18/11/2014|Y|N|N|N|N|N|Y|N|In Dragon Age: Inquisition the world of Thedas is being torn apart by a massive, mysterious breach in the sky. Players must assume the role of the Inquisitor and lead a team of legendary heroes to uncover...|EA Swiss Sarl|Playstation 3
PlayStation 3|Game of Thrones - Episode 1|18|18/11/2014|Y|N|N|N|N|N|Y|N|Interactive adventure game based on the Game of Thrones saga.|Telltale Games|Playstation 3
PlayStation 3|Marvel Puzzle Quest: Dark Reign|7|18/11/2014|N|N|N|Y|N|N|N|N||D3Publisher of America, Inc|Playstation 3
PlayStation 3|Digimon All-Star Rumble|7|14/11/2014|N|N|N|N|N|N|Y|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|LEGO Batman 3: Beyond Gotham|7|14/11/2014|N|N|N|Y|N|N|Y|N||Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|PES 2015 - Pro Evolution Soccer|3|13/11/2014|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Playstation 3
PlayStation 3|WWE 2K15|16|31/10/2014|N|N|N|N|N|N|Y|N|Wrestling game based on the superstars of WWE.|Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|SingStar MegaHits|12|29/10/2014|N|N|N|N|N|Y|Y|N|Spanish music game in which players can compete with each other, either on or offline, by singing along with various music videos.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|SingStarâ¢ Mistrzowska Impreza|12|29/10/2014|N|N|N|N|N|Y|Y|N|Karaoke game in which players can compete with each other, either on or offline, by singing along with various music videos.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|SingStarâ¢ SuomiBileet|12|29/10/2014|Y|N|N|N|N|Y|Y|N|Finnish karaoke game in which players can compete with each other, either on or offline, by singing along with various music videos.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|SingStar Nova Geracao|12|29/10/2014|N|N|N|N|N|Y|Y|N|Portuguese/English music game in which players can compete with each other, either on or offline, by singing along with various music videos.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|SingStar Ultimate Party DE|12|29/10/2014|Y|N|N|N|N|Y|Y|N|German karaoke game in which players can compete with each other, either on or offline, by singing along with various music videos.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Chivalry: Medieval Warfare|18|29/10/2014|N|N|N|N|N|N|Y|N|The medieval nation of Agatha is in civil war, pitting the Agathian Knights and Mason Order against each other in gruesome melee combat.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|MX vs. ATV Supercross|3|28/10/2014|N|N|N|N|N|N|N|N||THQ Nordic|Playstation 3
PlayStation 3|Monopoly Deal|3|27/10/2014|N|N|N|N|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|Pac-Man and the Ghostly Adventures 2|7|24/10/2014|N|N|N|Y|N|N|Y|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Escape Dead Island|18|24/10/2014|Y|N|N|N|N|N|Y|N|Escape Dead Island bridges the gap between Dead Island 1 &amp; 2. It features the character Cliff Calo whoâs arrived on the island of Narapela, which is part of the Banoi archipelago, with the intention...|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|The Evil Within|18|24/10/2014|Y|N|N|N|N|N|Y|N|Graphically gory survival horror game. You play a Detective investigating a mass murder who is ambushed and knocked unconscious. When he awakens, he finds himself in a deranged world where hideous creatures...|ZeniMax Europe Limited/Bethesda Softworks Europe|Playstation 3
PlayStation 3|Samurai Warriors 4|16|24/10/2014|N|N|N|N|N|N|Y|N|You play a samurai warrior leading your army into battles where you take on hundreds of enemy soldiers.|Koei Tecmo Europe Ltd|Playstation 3
PlayStation 3|Teenage Mutant Ninja Turtles: Danger of the Ooze|12|24/10/2014|N|N|N|N|N|N|Y|N|The Teenage Mutant Ninja Turtles fight through urban, subterranean and interdimensional platform levels, encountering a variety of mutant and robot enemies in their quest to stop the Shredder and his Foot...|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|SingStar Ultimate Party|12|24/10/2014|N|N|N|N|N|Y|Y|N|Music game in which players compete against each another online and off line.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Just Dance 2015|3|23/10/2014|N|N|N|N|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|Cabela Big Game Hunter Pro Hunts|16|22/10/2014|N|N|N|N|N|N|Y|N|Hunt and shoot a variety of wild animals|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|Borderlands The Pre-Sequel!|18|17/10/2014|Y|N|N|N|Y|N|Y|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|La Voz 2|12|15/10/2014|N|N|N|N|N|Y|Y|N||bitComposer Entertainment AG|Playstation 3
PlayStation 3|Risk|7|15/10/2014|N|N|N|N|N|N|Y|N||Ubisoft EMEA|Playstation 3
PlayStation 3|Tennis in the Face|7|15/10/2014|N|N|N|N|N|N|Y|N||10tons Ltd.|Playstation 3
PlayStation 3|In Space We Brawl|7|15/10/2014|N|N|N|N|N|N|Y|N||Forge Reply S.r.l|Playstation 3
PlayStation 3|Skylanders Trap Team|7|10/10/2014|N|N|N|Y|N|N|Y|N||Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|NBA2K15|3|10/10/2014|N|N|N|N|N|N|N|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|F1 2014|3|10/10/2014|N|N|N|N|N|N|N|N||Codemasters|Playstation 3
PlayStation 3|Duck Dynasty|16|08/10/2014|N|N|N|N|N|N|Y|N|Play as a member of the Robertson family and engage in outdoor pursuits such as duck hunting, beaver shooting, air boat races etc.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|Middle-Earth: Shadow of Mordor|18|07/10/2014|N|N|N|N|N|N|Y|N|In Middle-Earth: Shadow of Mordor, gamers take on the role of Talion, whose family is slain in front of him the night Sauron and his army return to Mordor, moments before his own life is taken. Resurrected...|Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|Alien: Isolation|18|07/10/2014|Y|N|N|N|N|N|Y|N|Sci-fi adventure where you are sent to a space station to investigate the disappearance of your mother Ellen Ripley. Once here you must survive against the alien that has infested the station.|SEGA Europe Ltd|Playstation 3
PlayStation 3|Tears to Tiara II: Heir of the Overlord|12|07/10/2014|Y|N|N|N|N|Y|Y|N|In this strategy RPG, players follow Hamilcar Barca â heir to an Empire, living under a tyranical regime â as he launches his rebellion.|NIS America, Inc|Playstation 3
PlayStation 3|Costume Quest 2|7|07/10/2014|N|N|N|Y|N|N|Y|N||Majesco Europe Limited|Playstation 3
PlayStation 3|Tennis in the Face|7|15/10/2014|N|N|N|N|N|N|Y|N||10tons Ltd.|Playstation 3
PlayStation 3|In Space We Brawl|7|15/10/2014|N|N|N|N|N|N|Y|N||Forge Reply S.r.l|Playstation 3
PlayStation 3|Skylanders Trap Team|7|10/10/2014|N|N|N|Y|N|N|Y|N||Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|NBA2K15|3|10/10/2014|N|N|N|N|N|N|N|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|F1 2014|3|10/10/2014|N|N|N|N|N|N|N|N||Codemasters|Playstation 3
PlayStation 3|Duck Dynasty|16|08/10/2014|N|N|N|N|N|N|Y|N|Play as a member of the Robertson family and engage in outdoor pursuits such as duck hunting, beaver shooting, air boat races etc.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|Middle-Earth: Shadow of Mordor|18|07/10/2014|N|N|N|N|N|N|Y|N|In Middle-Earth: Shadow of Mordor, gamers take on the role of Talion, whose family is slain in front of him the night Sauron and his army return to Mordor, moments before his own life is taken. Resurrected...|Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|Alien: Isolation|18|07/10/2014|Y|N|N|N|N|N|Y|N|Sci-fi adventure where you are sent to a space station to investigate the disappearance of your mother Ellen Ripley. Once here you must survive against the alien that has infested the station.|SEGA Europe Ltd|Playstation 3
PlayStation 3|Tears to Tiara II: Heir of the Overlord|12|07/10/2014|Y|N|N|N|N|Y|Y|N|In this strategy RPG, players follow Hamilcar Barca â heir to an Empire, living under a tyranical regime â as he launches his rebellion.|NIS America, Inc|Playstation 3
PlayStation 3|Costume Quest 2|7|07/10/2014|N|N|N|Y|N|N|Y|N||Majesco Europe Limited|Playstation 3
PlayStation 3|NHL 15|12|09/09/2014|N|N|N|N|N|N|Y|N|NHL simulation game that includes fighting between players.|EA Swiss Sarl|Playstation 3
PlayStation 3|Destiny|16|09/09/2014|N|N|N|N|N|N|Y|N|You are a Guardian of the last city on Earth. Explore the solar system, defeating Earth's enemies, to reclaim what weâve lost.|Bungie, Inc.|Playstation 3
PlayStation 3|Crimes &amp; Punishments - Sherlock Holmes|16|04/09/2014|N|N|Y|N|N|N|Y|N|Play as Sherlock Holmes in the Victorian era solving murder mystery cases. Gameplay is based around finding clues and making deductions about people and evidence.|Focus Home Interactive|Playstation 3
PlayStation 3|Monopoly Plus|3|04/09/2014|N|N|N|N|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|Hohokum|3|27/08/2014|N|N|N|N|N|N|N|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Madden NFL 15|3|26/08/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|Playstation 3
PlayStation 3|The Walking Dead: Season 2 - Ep. 5, No Going Back|18|26/08/2014|Y|N|N|N|N|N|Y|N|Set in third person perspective and cinematic modes, the player follows Clem and other survivors of the zombie apocalypse for the next episode in the Walking Dead series. Periodically, characters are asked...|Skybound Games|Playstation 3
PlayStation 3|Sacred 3|16|22/08/2014|N|N|N|N|N|N|Y|N|Hack and slash co-op based role playing game. Fight your way through medieval style fantastical monsters and enemies.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Tales of Xilliaâ¢2|16|22/08/2014|N|N|N|N|Y|N|Y|N|Japanese style adventure role playing game where you play as Ludger who's bloodline possess the power to travel and destroy alternative timelines. For this reason, he is hired by a famous company whose...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Aaru's Awakening|7|20/08/2014|N|N|N|Y|N|N|Y|N||Lumenox ehf|Playstation 3
PlayStation 3|NHL 15|12|09/09/2014|N|N|N|N|N|N|Y|N|NHL simulation game that includes fighting between players.|EA Swiss Sarl|Playstation 3
PlayStation 3|Destiny|16|09/09/2014|N|N|N|N|N|N|Y|N|You are a Guardian of the last city on Earth. Explore the solar system, defeating Earth's enemies, to reclaim what weâve lost.|Bungie, Inc.|Playstation 3
PlayStation 3|Crimes &amp; Punishments - Sherlock Holmes|16|04/09/2014|N|N|Y|N|N|N|Y|N|Play as Sherlock Holmes in the Victorian era solving murder mystery cases. Gameplay is based around finding clues and making deductions about people and evidence.|Focus Home Interactive|Playstation 3
PlayStation 3|Monopoly Plus|3|04/09/2014|N|N|N|N|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|Hohokum|3|27/08/2014|N|N|N|N|N|N|N|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Madden NFL 15|3|26/08/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|Playstation 3
PlayStation 3|The Walking Dead: Season 2 - Ep. 5, No Going Back|18|26/08/2014|Y|N|N|N|N|N|Y|N|Set in third person perspective and cinematic modes, the player follows Clem and other survivors of the zombie apocalypse for the next episode in the Walking Dead series. Periodically, characters are asked...|Skybound Games|Playstation 3
PlayStation 3|Sacred 3|16|22/08/2014|N|N|N|N|N|N|Y|N|Hack and slash co-op based role playing game. Fight your way through medieval style fantastical monsters and enemies.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Tales of Xilliaâ¢2|16|22/08/2014|N|N|N|N|Y|N|Y|N|Japanese style adventure role playing game where you play as Ludger who's bloodline possess the power to travel and destroy alternative timelines. For this reason, he is hired by a famous company whose...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Aaru's Awakening|7|20/08/2014|N|N|N|Y|N|N|Y|N||Lumenox ehf|Playstation 3
PlayStation 3|NHL 15|12|09/09/2014|N|N|N|N|N|N|Y|N|NHL simulation game that includes fighting between players.|EA Swiss Sarl|Playstation 3
PlayStation 3|Destiny|16|09/09/2014|N|N|N|N|N|N|Y|N|You are a Guardian of the last city on Earth. Explore the solar system, defeating Earth's enemies, to reclaim what weâve lost.|Bungie, Inc.|Playstation 3
PlayStation 3|Crimes &amp; Punishments - Sherlock Holmes|16|04/09/2014|N|N|Y|N|N|N|Y|N|Play as Sherlock Holmes in the Victorian era solving murder mystery cases. Gameplay is based around finding clues and making deductions about people and evidence.|Focus Home Interactive|Playstation 3
PlayStation 3|Monopoly Plus|3|04/09/2014|N|N|N|N|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|Hohokum|3|27/08/2014|N|N|N|N|N|N|N|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Madden NFL 15|3|26/08/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|Playstation 3
PlayStation 3|The Walking Dead: Season 2 - Ep. 5, No Going Back|18|26/08/2014|Y|N|N|N|N|N|Y|N|Set in third person perspective and cinematic modes, the player follows Clem and other survivors of the zombie apocalypse for the next episode in the Walking Dead series. Periodically, characters are asked...|Skybound Games|Playstation 3
PlayStation 3|Sacred 3|16|22/08/2014|N|N|N|N|N|N|Y|N|Hack and slash co-op based role playing game. Fight your way through medieval style fantastical monsters and enemies.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Tales of Xilliaâ¢2|16|22/08/2014|N|N|N|N|Y|N|Y|N|Japanese style adventure role playing game where you play as Ludger who's bloodline possess the power to travel and destroy alternative timelines. For this reason, he is hired by a famous company whose...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Aaru's Awakening|7|20/08/2014|N|N|N|Y|N|N|Y|N||Lumenox ehf|Playstation 3
PlayStation 3|NHL 15|12|09/09/2014|N|N|N|N|N|N|Y|N|NHL simulation game that includes fighting between players.|EA Swiss Sarl|Playstation 3
PlayStation 3|Destiny|16|09/09/2014|N|N|N|N|N|N|Y|N|You are a Guardian of the last city on Earth. Explore the solar system, defeating Earth's enemies, to reclaim what weâve lost.|Bungie, Inc.|Playstation 3
PlayStation 3|Crimes &amp; Punishments - Sherlock Holmes|16|04/09/2014|N|N|Y|N|N|N|Y|N|Play as Sherlock Holmes in the Victorian era solving murder mystery cases. Gameplay is based around finding clues and making deductions about people and evidence.|Focus Home Interactive|Playstation 3
PlayStation 3|Monopoly Plus|3|04/09/2014|N|N|N|N|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|Hohokum|3|27/08/2014|N|N|N|N|N|N|N|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Madden NFL 15|3|26/08/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|Playstation 3
PlayStation 3|The Walking Dead: Season 2 - Ep. 5, No Going Back|18|26/08/2014|Y|N|N|N|N|N|Y|N|Set in third person perspective and cinematic modes, the player follows Clem and other survivors of the zombie apocalypse for the next episode in the Walking Dead series. Periodically, characters are asked...|Skybound Games|Playstation 3
PlayStation 3|Sacred 3|16|22/08/2014|N|N|N|N|N|N|Y|N|Hack and slash co-op based role playing game. Fight your way through medieval style fantastical monsters and enemies.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Tales of Xilliaâ¢2|16|22/08/2014|N|N|N|N|Y|N|Y|N|Japanese style adventure role playing game where you play as Ludger who's bloodline possess the power to travel and destroy alternative timelines. For this reason, he is hired by a famous company whose...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Aaru's Awakening|7|20/08/2014|N|N|N|Y|N|N|Y|N||Lumenox ehf|Playstation 3
PlayStation 3|Abyss Odyssey|16|17/06/2014|N|N|N|N|N|N|Y|N|Fight your way through the levels to go deeper into the Abyss.|Atlus U.S.A., Inc.|Playstation 3
PlayStation 3|Ultra Street Fighter IV|12|13/06/2014|Y|N|N|N|N|N|Y|N|Arcade style martial arts based fighting game.|CE Europe Ltd.|Playstation 3
PlayStation 3|Enemy Front|18|13/06/2014|Y|N|N|N|N|N|Y|N|Play as an American Journalist during WWII, following resistance fighters in their attempts to bring down the Nazi regime.|CI Games S.A.|Playstation 3
PlayStation 3|How To Train Your Dragon 2|7|10/06/2014|N|N|N|N|N|N|Y|N||Little Orbit Europe, LTD.|Playstation 3
PlayStation 3|MURDERED: SOUL SUSPECT|16|06/06/2014|Y|N|N|N|N|N|Y|N|When Ronan OâConnor is brutally murdered, itâs up to him and his ghostly abilities to catch his killer and save his soul.|Square Enix Ltd|Playstation 3
PlayStation 3|Teslagrad|7|01/06/2014|N|N|N|N|N|N|Y|N||Rain As|Playstation 3
PlayStation 3|Star Wars Racer Revenge|7|30/05/2014|N|N|N|N|N|N|Y|N||The Walt Disney Company Ltd|Playstation 3
PlayStation 3|Star Wars Bounty Hunter|16|28/05/2014|N|N|N|N|N|N|Y|N|Play as Jango Fett, the most fearless bounty hunter in the galaxy, hired to capture a deranged Dark Jedi. Armed with an array of deadly weapons and skills, youâll face off against galactic scum from...|The Walt Disney Company Ltd|Playstation 3
PlayStation 3|WATCH_DOGSâ¢|18|27/05/2014|Y|N|N|N|Y|N|Y|N|You and your superior hacking skills have been recruited to take part in information warfare and get revenge for the murder of your daughter.|Ubisoft EMEA|Playstation 3
PlayStation 3|The Wolf Among Us â Episode 4: In Sheep's Clothing|18|27/05/2014|Y|N|N|N|N|N|Y|N|You play as Sheriff Bigby Wolf in a choice based point and click adventure, set in a surreal world where fairy tale characters disguise themselves as humans. Your decisions will determine how you investigate...|LCG Entertainment, Inc.|Playstation 3
PlayStation 3|Drakengard 3|18|21/05/2014|Y|N|N|N|N|N|Y|N|Six goddess-like sisters known as "Intoners" have brought peace to the earth with their power to manipulate magic through song. Harmony is disrupted, however, when the eldest sister, Zero, attempts to...|Square Enix Ltd|Playstation 3
PlayStation 3|Wolfenstein: The New Order|18|20/05/2014|Y|N|N|N|N|N|Y|N|The player is tasked with launching an counter-offensive against the Nazi powers that have taken over the world Set in Europe, The New Order will have players infiltrating Nazi strongholds and battling...|ZeniMax Europe Limited/Bethesda Softworks Europe|Playstation 3
PlayStation 3|CounterSpy|16|20/05/2014|N|N|N|N|N|N|Y|N|Play as a member of C.O.U.N.T.E.R. and sabotage the worldâs super powers plans and maintain world peace|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Dead Island Double Pack|18|16/05/2014|Y|N|N|N|N|N|Y|N|Compilation of Dead Island Riptide Complete Edition &amp; Dead Island Game of the Year Edition.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Bound by Flame|16|15/05/2014|Y|N|N|N|N|N|Y|N|A victim of a demonic influence, you will have to choose between the evil powers offered or rejecting them in favour of developing heroic talents. Dangers and enemies will become more fearsome in battle...|Focus Home Interactive|Playstation 3
PlayStation 3|Might &amp; Magic: Duel of Champions|7|13/05/2014|N|N|N|Y|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|BaraBariBall|7|07/05/2014|N|N|N|N|N|N|Y|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Johann Sebastian Joust|3|07/05/2014|N|N|N|N|N|N|N|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Super Pole Riders|7|07/05/2014|N|N|N|N|N|N|Y|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Get On Top|3|07/05/2014|N|N|N|N|N|N|N|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Drakengard 3|18|21/05/2014|Y|N|N|N|N|N|Y|N|Six goddess-like sisters known as "Intoners" have brought peace to the earth with their power to manipulate magic through song. Harmony is disrupted, however, when the eldest sister, Zero, attempts to...|Square Enix Ltd|Playstation 3
PlayStation 3|Wolfenstein: The New Order|18|20/05/2014|Y|N|N|N|N|N|Y|N|The player is tasked with launching an counter-offensive against the Nazi powers that have taken over the world Set in Europe, The New Order will have players infiltrating Nazi strongholds and battling...|ZeniMax Europe Limited/Bethesda Softworks Europe|Playstation 3
PlayStation 3|CounterSpy|16|20/05/2014|N|N|N|N|N|N|Y|N|Play as a member of C.O.U.N.T.E.R. and sabotage the worldâs super powers plans and maintain world peace|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Dead Island Double Pack|18|16/05/2014|Y|N|N|N|N|N|Y|N|Compilation of Dead Island Riptide Complete Edition &amp; Dead Island Game of the Year Edition.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Bound by Flame|16|15/05/2014|Y|N|N|N|N|N|Y|N|A victim of a demonic influence, you will have to choose between the evil powers offered or rejecting them in favour of developing heroic talents. Dangers and enemies will become more fearsome in battle...|Focus Home Interactive|Playstation 3
PlayStation 3|Might &amp; Magic: Duel of Champions|7|13/05/2014|N|N|N|Y|N|N|N|N||Ubisoft EMEA|Playstation 3
PlayStation 3|BaraBariBall|7|07/05/2014|N|N|N|N|N|N|Y|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Johann Sebastian Joust|3|07/05/2014|N|N|N|N|N|N|N|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Super Pole Riders|7|07/05/2014|N|N|N|N|N|N|Y|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Get On Top|3|07/05/2014|N|N|N|N|N|N|N|N||Die Gute Fabrik, LLC|Playstation 3
PlayStation 3|Battle Princess of Arcadias|12|25/04/2014|Y|N|N|N|N|Y|Y|N|Recruit your warriors, and skirmish with monsters to protect the kingdom of Schwert.|NIS America, Inc|Playstation 3
PlayStation 3|SOULCALIBUR Lost Swords|12|23/04/2014|N|N|N|N|N|N|Y|N|Fight your way through the various levels.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Yu-Gi-Oh! Millennium Duels|3|23/04/2014|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Playstation 3
PlayStation 3|Mugen Souls Z|16|23/04/2014|N|N|N|N|N|Y|N|N|Travel through space time, conquering the Twelve Worlds, find the ultimate gods and make them your servants to continue your reign as the undisputed god of the universe.|NIS America, Inc|Playstation 3
PlayStation 3|Minecraft: PlayStationÂ®3 Edition|7|23/04/2014|N|N|N|Y|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Titan Attacks!|7|22/04/2014|N|N|N|N|N|N|Y|N||Curve Digital|Playstation 3
PlayStation 3|Revenge of the Titans|12|22/04/2014|Y|N|N|N|N|N|Y|N|Space Invaders style game in which you place defensive turrets on a map in order to defend your base from advancing hordes of aliens. Weapons and power-ups are available to strengthen defence.|Curve Digital|Playstation 3
PlayStation 3|EA SPORTS FIFA World Cup Brazil|3|22/04/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|Playstation 3
PlayStation 3|Cel Damage HD|7|22/04/2014|N|N|N|N|N|N|Y|N||Finish Line Games Inc.|Playstation 3
PlayStation 3|SHORT PEACE: Ranko Tsukigimeâs longest day|16|18/04/2014|N|N|N|N|N|N|Y|N|Japanese 2D arcade style platformer where you race through each level slashing your sword at enemies and obstacles that slow you down.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Battle Princess of Arcadias|12|25/04/2014|Y|N|N|N|N|Y|Y|N|Recruit your warriors, and skirmish with monsters to protect the kingdom of Schwert.|NIS America, Inc|Playstation 3
PlayStation 3|SOULCALIBUR Lost Swords|12|23/04/2014|N|N|N|N|N|N|Y|N|Fight your way through the various levels.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Yu-Gi-Oh! Millennium Duels|3|23/04/2014|N|N|N|N|N|N|N|N||Konami Digital Entertainment BV|Playstation 3
PlayStation 3|Mugen Souls Z|16|23/04/2014|N|N|N|N|N|Y|N|N|Travel through space time, conquering the Twelve Worlds, find the ultimate gods and make them your servants to continue your reign as the undisputed god of the universe.|NIS America, Inc|Playstation 3
PlayStation 3|Minecraft: PlayStationÂ®3 Edition|7|23/04/2014|N|N|N|Y|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Titan Attacks!|7|22/04/2014|N|N|N|N|N|N|Y|N||Curve Digital|Playstation 3
PlayStation 3|Revenge of the Titans|12|22/04/2014|Y|N|N|N|N|N|Y|N|Space Invaders style game in which you place defensive turrets on a map in order to defend your base from advancing hordes of aliens. Weapons and power-ups are available to strengthen defence.|Curve Digital|Playstation 3
PlayStation 3|EA SPORTS FIFA World Cup Brazil|3|22/04/2014|N|N|N|N|N|N|N|N||EA Swiss Sarl|Playstation 3
PlayStation 3|Cel Damage HD|7|22/04/2014|N|N|N|N|N|N|Y|N||Finish Line Games Inc.|Playstation 3
PlayStation 3|SHORT PEACE: Ranko Tsukigimeâs longest day|16|18/04/2014|N|N|N|N|N|N|Y|N|Japanese 2D arcade style platformer where you race through each level slashing your sword at enemies and obstacles that slow you down.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Metro: Last Light Complete Edition|18|01/04/2014|Y|N|N|N|N|N|Y|N|Beneath the ruins of post-apocalyptic Moscow, in the tunnels of the Metro, the remnants of mankind are besieged by deadly threats from outside and within. But the station-cities of the Metro are locked...|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Bloodbath - Fight for your life|18|31/03/2014|N|N|N|N|N|N|Y|N|Dominate your foes in the arena. Raise your rank by killing anyone and everyone.|United Independent Entertainment GmbH|Playstation 3
PlayStation 3|Kick-Ass 2|16|30/03/2014|Y|N|N|N|N|N|Y|N|Kick-Ass teams up with Hit Girl and other heroes to defeat arch nemesis Motherfucker.|United Independent Entertainment GmbH|Playstation 3
PlayStation 3|NASCAR '14|3|28/03/2014|N|N|N|N|N|N|N|N||Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|MXGP - The Official Motocross Videogame|3|28/03/2014|N|N|N|N|N|N|N|N||Milestone S.r.l.|Playstation 3
PlayStation 3|The Witch and the Hundred Knight|16|27/03/2014|Y|N|N|N|N|N|N|N|Japanese adventure quest based role playing game.|NIS America, Inc|Playstation 3
PlayStation 3|Deception IV: Blood Ties|16|27/03/2014|N|N|N|N|N|N|Y|N|The player aims to defeat enemies by luring them into a wide variety of traps. Players can choose to utilise a variety of different traps, including rolling boulders, electrocution, fire, spring boards,...|Koei Tecmo Europe Ltd|Playstation 3
PlayStation 3|BLAZBLUE CHRONOPHANTASMA|12|26/03/2014|Y|N|N|N|N|Y|Y|N|Blazblue is a 2D arcade style fighting game.|Arc System Works Co.,Ltd|Playstation 3
PlayStation 3|Blood of the Werewolf|16|26/03/2014|N|N|N|N|N|N|Y|N|2D Platform adventure where you play Selena, a woman who can transform into a werewolf, on a mission to rescue her infant son from an evil doctor.|Majesco Europe Limited|Playstation 3
PlayStation 3|Batman Arkham Origins: Blackgate - Deluxe Edition|16|25/03/2014|N|N|N|N|N|N|Y|N||Warner Brothers Entertainment UK Ltd|Playstation 3
PlayStation 3|FINAL FANTASY X/X-2 HD Remaster|12|21/03/2014|Y|N|N|N|N|N|Y|N|Combine the previously rated FFX, and FFX-2, with a new cinematic and an extra mission.|Square Enix Ltd|Playstation 3, Nintendo Switch, Xbox One
